256.589294,289.140839,0.711613;320.842346,299.363770,0.839549;429.397034,265.638428,0.703087;481.546021,232.240570,0.483360;699.408447,216.703217,0.527874;800.373962,288.515869,0.461277;883.628601,302.431274,1.220228;271.527100,361.453735,0.486892;346.053802,368.230438,0.923631;417.700531,351.599030,1.468954;501.579834,305.655365,0.561927;576.076294,267.867920,1.374796;679.403381,291.420288,0.612997;748.229370,334.834076,1.011979;819.322510,335.327667,1.125793;884.671021,384.608734,0.628684;275.104187,436.720642,0.837214;340.624054,431.074921,0.812997;457.781769,389.628052,1.127691;499.339020,402.486664,0.722158;579.060547,367.100464,1.486163;689.844360,379.967438,1.035631;751.657288,453.348114,0.852128;475.143158,479.320862,0.897956;514.071899,457.310181,1.260693;590.211975,438.102386,1.134083;674.692322,483.731445,0.674648;721.369873,485.744507,1.079765|578.152893,78.795677,0.876662;611.129395,140.880676,0.244309;626.539368,181.633362,0.639786
256.589294,289.140839,0.000000;320.832520,299.361847,0.161833;429.369598,265.637939,0.490144;481.505371,232.279724,0.331543;699.319153,216.625458,0.468618;800.373962,288.515869,0.000000;883.575806,302.437286,0.554927;271.476593,361.454071,0.338812;346.053772,368.230438,0.001878;417.700531,351.599030,0.000000;501.531677,305.621307,0.617331;576.048889,267.779724,0.959851;679.218079,291.278992,0.799200;748.220154,334.868256,0.479679;819.301208,335.321442,0.434637;884.574707,384.616882,0.539248;275.030212,436.700836,0.895209;340.624542,431.075256,0.082733;457.739014,389.612183,0.674440;499.278290,402.483246,0.519356;579.012512,367.016785,1.151060;689.774109,379.936462,1.031915;751.646057,453.122772,0.921865;475.144562,479.319824,0.325500;514.059814,457.286591,0.670051;590.169739,438.175385,0.778062;674.637573,483.722382,0.303954;721.380615,485.616638,0.946775|578.016418,78.800537,0.944456;611.001892,140.780060,0.246572;626.454773,181.500397,0.546945
256.654022,289.088867,0.771602;320.959167,299.334564,0.914308;429.426758,265.585938,0.357098;481.558014,232.222885,0.267161;699.294495,216.597992,0.370130;800.373962,288.515869,0.000000;883.631042,302.420685,0.622557;271.586853,361.411346,0.455642;346.180267,368.189850,0.885080;417.759766,351.487976,0.585852;501.588501,305.564819,0.515659;576.064392,267.766235,0.678473;679.401184,291.309784,0.758791;748.220459,334.827240,0.332869;819.316223,335.296722,0.569364;884.677246,384.500031,0.484938;275.156250,436.691254,0.772143;340.738770,431.045654,0.811631;457.788849,389.587219,1.132870;499.341644,402.462341,0.503877;579.062073,366.975464,0.797121;689.844299,379.939789,0.855144;751.668274,453.175171,0.551991;475.376434,479.186127,0.987901;514.160034,457.233978,1.214461;590.227539,438.065186,0.697204;674.692444,483.731537,0.304022;721.407532,485.591400,0.717585|578.100708,78.710381,0.890198;611.030762,140.753174,0.140275;626.454773,181.500397,0.000000
256.649109,289.058746,0.346001;320.962799,299.306366,0.478506;429.475433,265.552612,0.631620;481.607147,232.166748,0.381087;699.387939,216.574249,0.407191;800.444641,288.463562,0.951661;883.631042,302.420685,0.000000;271.587433,361.370880,0.210949;346.178101,368.186340,0.098011;417.819244,351.488892,0.563365;501.592957,305.520844,0.221153;576.082214,267.724060,0.477653;679.401123,291.256104,0.237669;748.239380,334.837036,0.328143;819.329651,335.298981,0.200047;884.677246,384.500031,0.000000;275.156464,436.677124,0.122493;340.735992,431.015930,0.449110;457.803711,389.570679,0.338872;499.340210,402.415802,0.238718;579.062317,366.917023,0.469947;689.852112,379.888062,0.525499;751.668274,453.175171,0.000000;475.378357,479.134338,0.363818;514.170715,457.192963,0.360066;590.229858,438.004608,0.347162;674.691833,483.671417,0.355492;721.393555,485.566559,0.260260|578.103943,78.609589,0.351359;611.068542,140.662033,0.253933;626.518188,181.415955,0.557149
256.645172,289.029480,0.394356;320.966705,299.276642,0.557158;429.493134,265.509674,0.593277;481.657318,232.108047,0.440359;699.477295,216.556732,0.352909;800.512939,288.411591,0.851543;883.631042,302.420685,0.000000;271.589630,361.329498,0.276356;346.174805,368.181732,0.148304;417.879944,351.487518,0.773288;501.597443,305.476318,0.232587;576.099121,267.685303,0.425341;679.402039,291.199219,0.256997;748.260925,334.849213,0.347463;819.344482,335.302185,0.210111;884.677246,384.500031,0.000000;275.157349,436.664307,0.130491;340.733826,430.986755,0.456331;457.818451,389.553253,0.424652;499.338226,402.368225,0.351876;579.064270,366.856476,0.422914;689.859253,379.842957,0.517313;751.668274,453.175171,0.000000;475.380157,479.075531,0.420808;514.179565,457.149689,0.403719;590.231628,437.945831,0.315059;674.695435,483.605438,0.408296;721.380615,485.543121,0.255663|578.108215,78.514374,0.374399;611.124390,140.591125,0.266360;626.594360,181.339020,0.540177
256.654053,289.088806,0.672314;320.946228,299.331451,0.870306;429.470032,265.502258,0.743628;481.638794,231.955338,0.765247;699.396545,216.487946,0.946619;800.364136,288.452972,1.321427;883.582336,302.438782,0.601199;271.589050,361.329376,0.025091;346.180267,368.190033,0.245791;417.761627,351.487701,1.268835;501.612671,305.391022,0.605296;576.063721,267.503296,0.912478;679.235413,291.189117,0.969971;748.221375,334.838959,0.828183;819.244507,335.319366,0.756332;884.574097,384.616913,0.445902;275.156281,436.691071,0.239611;340.737701,431.043884,0.826056;457.807709,389.503235,0.999347;499.341919,402.309143,0.454200;579.060120,366.704956,1.248795;689.776672,379.814453,1.404540;751.619934,453.182129,0.608668;475.143585,479.150330,1.140607;514.074585,457.075134,1.558980;590.175598,437.899445,0.854323;674.695435,483.605438,0.000000;721.378967,485.537933,0.112008|578.145081,78.458084,0.996584;611.033264,140.558746,0.461253;626.470093,181.243164,0.991602
256.695923,288.991913,0.969947;321.017822,299.228729,1.102340;429.586060,265.400146,0.710564;481.654694,231.956085,0.468758;699.372742,216.377808,0.969239;800.439087,288.376770,0.755647;883.632141,302.399567,0.635128;271.599121,361.201569,0.633691;346.209564,368.185242,0.633242;417.886322,351.360901,1.341872;501.606232,305.329651,0.463235;576.096497,267.468628,0.920267;679.317322,291.089142,0.765871;748.250366,334.832062,0.688253;819.332581,335.286224,0.699238;884.677002,384.499115,0.445249;275.271606,436.582672,0.803605;340.844330,430.884979,1.053581;457.820892,389.403900,0.775295;499.345093,402.182617,0.645004;579.064575,366.669495,0.964361;689.854126,379.785004,1.262411;751.698914,453.165497,0.982983;475.380890,478.938873,1.091595;514.186829,456.916534,1.511622;590.233765,437.748077,1.090098;674.696777,483.481110,0.595857;721.408325,485.473938,1.050586|578.155701,78.272339,0.664840;611.130066,140.364563,0.404059;626.558960,181.099716,0.997633
256.755798,288.957489,0.715923;321.114655,299.186829,1.147720;429.685974,265.273895,0.858051;481.787811,231.707809,1.134091;699.445923,216.173538,1.424164;800.586792,288.342621,0.806889;883.733521,302.380615,1.152489;271.819641,361.193542,0.896498;346.411682,367.934113,1.124495;418.024170,351.273743,1.299004;501.848297,305.168182,1.018835;576.307861,267.281311,1.320330;679.462036,290.934479,0.700604;748.368652,334.713013,0.926959;819.380310,335.201172,0.994966;884.678162,384.496216,0.192967;275.386169,436.491913,0.602861;340.983459,430.800598,1.232795;458.042969,389.255341,1.661620;499.541046,402.091461,1.192834;579.269714,366.490173,1.798110;690.019104,379.660614,1.569817;751.742615,453.045410,0.850722;475.376953,478.958282,0.486259;514.217957,456.876068,0.811034;590.274353,437.729034,0.871107;674.809753,483.417999,0.483139;721.505371,485.376068,0.689743|578.203125,78.230904,0.845064;611.249146,140.310104,0.370935;626.672119,181.000931,1.096802
256.822235,288.898224,1.284194;321.157867,299.098419,1.759512;429.594574,265.237457,0.705958;481.721863,231.614288,0.856986;699.380127,216.088181,0.783973;800.470398,288.251740,0.617138;883.690491,302.309937,0.778983;271.819641,361.193542,0.000000;346.411682,367.934113,0.000000;418.024170,351.273743,0.000000;501.748505,304.927063,0.878913;576.300049,267.104431,0.632117;679.350708,290.811707,0.490164;748.296997,334.639893,0.544190;819.355225,335.133423,0.909262;884.637451,384.495850,0.525471;275.386169,436.491913,0.000388;340.983459,430.800598,0.000000;457.936188,389.140411,1.106766;499.449554,401.847778,0.844479;579.130188,366.335815,1.630847;689.928101,379.583374,0.849657;751.653015,452.989075,0.662061;475.380676,478.709076,0.986560;514.204590,456.634216,0.820193;590.274048,437.497589,0.400559;674.750916,483.343262,0.401921;721.435608,485.325897,0.448513|578.195190,77.969894,0.776572;611.241882,140.073517,0.253488;626.669006,180.753250,0.700988
256.726868,288.910522,1.183892;320.983612,299.113647,1.203347;429.520020,265.213074,0.679650;481.639893,231.545700,0.703363;699.309998,216.007019,0.802276;800.354004,288.156494,0.846169;883.525757,302.235443,0.835740;271.645752,361.134003,1.382802;346.247528,367.946228,0.909578;417.887329,351.235870,1.223424;501.615631,304.883453,0.787313;576.096924,266.972107,1.592292;679.235168,290.696350,0.420211;748.221619,334.591309,0.679767;819.150024,335.112457,1.064066;884.475403,384.508942,0.801154;275.357910,436.462982,0.860707;340.889771,430.805511,1.628716;457.834412,389.191956,1.162922;499.353333,401.857574,0.657091;579.065613,366.242401,1.258687;689.846924,379.513336,0.850026;751.561768,452.935089,0.583510;475.380676,478.709076,0.000000;514.188843,456.627777,0.370246;590.232361,437.450500,0.822376;674.698547,483.261353,0.379185;721.364990,485.275421,0.515619|578.191650,77.734009,0.729631;611.142395,139.827621,0.472070;626.530762,180.580154,1.266039
256.744904,288.775238,1.217440;320.995453,299.013763,1.826016;429.516785,265.038055,1.855448;481.762238,231.419800,0.818900;699.225708,215.901901,0.599633;800.297913,288.152954,0.771134;883.513855,302.218506,0.333790;271.706909,360.985138,1.171332;346.371643,367.891266,1.169842;417.887421,350.957214,1.156690;501.580597,304.771240,1.314935;576.061462,266.952789,1.304795;679.248352,290.684082,1.074154;748.112854,334.496155,1.119025;819.120239,335.041138,0.818111;884.456421,384.384399,0.387331;275.369263,436.438568,0.819036;340.935608,430.779816,0.988366;457.843048,389.048431,1.253360;499.347107,401.734894,0.751145;579.037476,366.233551,1.143002;689.797180,379.379150,0.889253;751.593079,452.874573,0.881628;475.326843,478.637878,0.389702;514.185791,456.513245,0.739916;590.187805,437.335938,0.412526;674.657837,483.173187,0.536012;721.424500,485.134521,1.032452|578.192505,77.603104,0.497221;611.135498,139.822418,0.386057;626.515991,180.559814,0.676675
256.987152,288.728424,1.366494;321.255402,298.936523,1.813321;429.762115,264.981232,1.308271;481.885498,231.309448,0.675770;699.440857,215.784058,0.863442;800.538879,288.027008,0.853546;883.656372,302.142944,1.075256;271.952545,360.998596,1.290433;346.528381,367.773376,0.885533;418.180908,350.962280,1.007886;501.873688,304.648468,1.288335;576.319885,266.696014,2.068159;679.475525,290.463501,0.504193;748.273010,334.377350,1.179174;819.352966,334.956024,1.139462;884.622314,384.265839,0.751694;275.582520,436.344147,0.971221;341.167816,430.667572,1.382906;458.116699,388.930145,1.256676;499.565430,401.609619,0.688633;579.291382,365.984528,1.510893;690.013062,379.249512,2.086429;751.735291,452.833527,0.958858;475.492645,478.563690,0.527021;514.324341,456.393341,1.012635;590.374634,437.217834,0.890267;674.846252,483.080322,1.002419;721.534790,485.120758,0.550890|578.279541,77.511688,0.840442;611.184265,139.576904,0.390082;626.699402,180.301163,0.909610
257.160248,288.594788,1.365460;321.497925,298.763367,1.196391;429.967163,264.785919,1.332781;482.023346,231.184494,0.935858;699.623108,215.675049,0.704529;800.720825,287.892090,1.039692;883.832825,302.117279,1.252912;272.257477,360.838989,1.697036;346.809845,367.612823,1.131972;418.298035,350.838745,1.212783;502.012390,304.536102,0.650167;576.460693,266.576508,0.835792;679.589233,290.349426,0.289144;748.477905,334.351959,0.757469;819.475525,334.901428,0.738330;884.729919,384.261749,0.564502;275.718231,436.265656,0.955194;341.387024,430.542603,1.239047;458.239838,388.808746,1.177720;499.692963,401.460022,0.784742;579.413391,365.843842,1.220540;690.220032,379.204651,2.342176;751.892090,452.784546,1.360879;475.599152,478.415466,0.553525;514.451172,456.155914,0.776580;590.513672,436.971100,0.775807;675.006592,482.890289,1.204136;721.704895,484.954895,1.200308|578.482666,77.273438,0.917063;611.394226,139.362198,0.245418;626.881287,180.115585,0.935377
257.253662,288.559723,0.945870;321.497925,298.763367,0.000000;430.013885,264.753113,0.840442;482.154968,231.058411,0.924752;699.627502,215.573929,0.874820;800.720825,287.892090,0.000000;883.844971,302.112946,0.257421;272.267151,360.848450,0.185958;346.809845,367.612823,0.000000;418.409668,350.719696,0.615412;502.143494,304.427032,0.676174;576.553894,266.448242,0.796749;679.700134,290.237518,0.475903;748.482056,334.342224,0.194288;819.557007,334.871277,0.778755;884.779114,384.247070,0.665273;275.807678,436.224457,0.976916;341.410919,430.534912,0.579208;458.358643,388.690491,0.724209;499.783051,401.369568,0.999728;579.503296,365.740753,0.749860;690.270630,379.139069,1.292724;751.925415,452.743805,0.885393;475.599152,478.415466,0.000000;514.457275,456.151642,0.225442;590.513672,436.971100,0.000000;675.006592,482.890289,0.000000;721.704895,484.954895,0.000000|578.680603,77.020927,1.165465;611.602783,139.341965,0.420411;627.016479,180.066437,1.102745
257.194031,288.542908,0.674256;321.456451,298.743774,0.905854;429.944397,264.747986,0.996087;482.236053,231.042679,1.482655;699.619507,215.511154,1.210055;800.665283,287.897797,1.064210;883.834106,302.116119,0.561383;272.206909,360.839722,0.925221;346.761200,367.575623,0.665033;418.350220,350.741547,1.030577;502.180115,304.433960,1.583906;576.576172,266.360718,1.228009;679.700623,290.235321,0.076918;748.494690,334.389130,1.083754;819.429138,334.878967,1.650247;884.728394,384.262939,0.695101;275.734497,436.199188,0.967400;341.363922,430.504639,1.258462;458.255249,388.694641,0.879093;499.689087,401.374054,0.950288;579.454529,365.738770,1.685245;690.244263,379.105835,0.905749;751.830811,452.681519,1.342128;475.653961,478.381836,0.696483;514.504883,456.158508,1.066213;590.499146,436.940186,0.674196;674.979065,482.858185,0.768342;721.658997,484.963806,0.861508|578.649841,76.993988,0.788999;611.580933,139.155640,0.217933;626.981018,179.928757,1.419570
257.267029,288.554688,0.600682;321.557922,298.742981,0.464317;430.024353,264.744751,0.707737;482.236176,231.042450,0.015887;699.595398,215.541718,0.704188;800.665283,287.897797,0.000000;883.834290,302.116364,0.027017;272.267273,360.848572,0.929446;346.842957,367.593170,0.587867;418.441559,350.731171,0.682398;502.199066,304.431458,0.320658;576.550415,266.346130,0.549636;679.591492,290.236725,0.295183;748.498474,334.307617,0.485671;819.471191,334.872009,0.882950;884.728394,384.262878,0.012031;275.822632,436.204742,0.839889;341.451935,430.499725,0.703660;458.374176,388.698669,0.791374;499.793488,401.379028,1.000004;579.515137,365.736877,1.164264;690.216492,379.071594,1.117287;751.895264,452.704437,0.971525;475.709595,478.343262,0.762860;514.538391,456.154297,0.588988;590.556763,436.953430,0.604735;674.979065,482.858185,0.000000;721.726074,484.951416,0.737289|578.673035,76.998596,0.558575;611.518127,139.222549,0.229843;626.924194,179.945328,0.861648
257.306061,288.544037,0.461994;321.590027,298.739166,0.694416;430.055756,264.724121,0.506452;482.236176,231.042450,0.000000;699.793396,215.507690,0.816649;800.842896,287.902039,1.471589;883.947693,302.105164,1.518394;272.313538,360.833862,0.921388;346.875580,367.573181,0.393667;418.461639,350.740906,0.473051;502.199677,304.431915,0.079461;576.596130,266.344574,0.918725;679.700867,290.233307,0.313850;748.536438,334.294373,1.103894;819.621521,334.873901,1.056893;884.829407,384.270386,0.909402;275.840210,436.182404,0.518527;341.483154,430.464722,1.088115;458.375336,388.697662,0.093281;499.804962,401.377991,0.243020;579.532410,365.727356,0.725338;690.333130,379.083252,1.044558;751.986877,452.713928,1.302015;475.709595,478.343262,0.000000;514.595215,456.150177,0.800169;590.600037,436.937744,0.406574;675.105591,482.863312,0.611079;721.764709,484.961700,0.572120|578.776428,76.970764,1.073173;611.641235,139.205231,0.223452;627.095154,179.896469,0.983580
257.331146,288.536407,0.282540;321.615784,298.728607,0.393915;430.068176,264.726624,0.239527;482.236389,231.042267,0.026789;699.793335,215.507416,0.045431;800.842896,287.902039,0.000000;883.980713,302.122528,0.533817;272.337219,360.827637,0.441613;346.912323,367.555359,0.379017;418.481323,350.750702,0.480064;502.199829,304.431946,0.008102;576.600464,266.327850,0.168197;679.700867,290.233307,0.000000;748.536438,334.294373,0.000000;819.621521,334.873901,0.000000;884.847412,384.270721,0.225498;275.840210,436.182404,0.000000;341.483154,430.464722,0.000000;458.376648,388.696777,0.092773;499.816010,401.376923,0.231085;579.545715,365.723297,0.256904;690.357300,379.076874,0.508795;752.007996,452.700562,0.428938;475.709595,478.343262,0.000000;514.611755,456.140747,0.266132;590.643982,436.922546,0.432089;675.153931,482.848785,0.440207;721.795593,484.965515,0.456515|578.776489,76.970261,0.030930;611.646912,139.134735,0.143170;627.099548,179.869659,0.289564
257.359741,288.528046,0.394183;321.642181,298.718536,0.452606;430.079803,264.729126,0.228922;482.236847,231.042145,0.032219;699.793335,215.507675,0.054074;800.842896,287.902039,0.000000;884.007751,302.141388,0.506692;272.362946,360.822021,0.639862;346.952362,367.541351,0.488082;418.499878,350.760345,0.550229;502.199951,304.432007,0.018466;576.604736,266.312988,0.166835;679.700867,290.233307,0.000000;748.536438,334.294373,0.000000;819.621521,334.873901,0.000000;884.862305,384.272675,0.233824;275.840210,436.182404,0.000000;341.483154,430.464722,0.000000;458.377594,388.695587,0.106790;499.826294,401.375763,0.251486;579.558594,365.719177,0.285371;690.379822,379.069855,0.641080;752.027161,452.686035,0.613686;475.709595,478.343262,0.000000;514.629456,456.130646,0.326597;590.687073,436.909210,0.619790;675.201294,482.829681,0.574134;721.827087,484.970520,0.615060|578.776428,76.971092,0.033937;611.658752,139.083694,0.170543;627.104370,179.842117,0.312212
257.249207,288.585052,2.212538;321.595642,298.757874,2.291442;430.043091,264.732910,3.271638;482.212494,231.057861,2.179098;699.765869,215.566544,2.046304;800.859192,287.900024,2.203011;884.005798,302.073395,1.821022;272.295105,360.816681,1.534494;346.780609,367.573547,2.310634;418.425781,350.762238,2.638821;502.167938,304.508118,1.624059;576.600159,266.378357,1.783793;679.706848,290.244537,1.168833;748.547302,334.283936,0.669498;819.639404,334.867462,1.868756;884.861755,384.269623,0.413567;275.784180,436.204773,2.063009;341.449982,430.471466,0.971305;458.371582,388.748199,2.063966;499.754791,401.431122,1.704517;579.538391,365.740723,2.036436;690.339844,379.141449,2.168749;751.999634,452.702362,2.601127;475.709686,478.340302,0.711121;514.561523,456.157043,1.313305;590.620789,436.939423,1.440384;675.156921,482.850922,0.780373;721.778625,484.976685,1.771610|578.736755,77.097992,2.747493;611.671875,139.174988,0.200288;627.094910,179.962296,2.183655
257.249207,288.585052,0.000000;321.584808,298.756744,0.232226;430.043091,264.732910,0.000000;482.212494,231.057861,0.000000;699.765808,215.566528,0.009187;800.859192,287.900024,0.000000;884.005798,302.073395,0.000000;272.238220,360.817657,1.604791;346.780762,367.573578,0.029123;418.425781,350.762238,0.000000;502.167847,304.508118,0.013653;576.600159,266.378357,0.000000;679.706848,290.244537,0.000000;748.547302,334.283936,0.000000;819.639404,334.867462,0.000000;884.861755,384.269623,0.000000;275.784180,436.204742,0.019263;341.449982,430.471466,0.000000;458.371613,388.748627,0.022571;499.754761,401.431152,0.018450;579.537964,365.741058,0.023212;690.339844,379.141449,0.000000;751.999634,452.702362,0.000000;475.709686,478.340302,0.000000;514.561523,456.157043,0.000000;590.620789,436.939423,0.000000;675.112183,482.868408,0.595232;721.768677,484.969208,0.223792|578.736755,77.097992,0.000000;611.660889,139.082977,0.226812;627.090637,179.933807,0.981433
257.249207,288.585052,0.000000;321.539520,298.742737,0.704088;430.043091,264.732910,0.000000;482.212494,231.057861,0.000000;699.765991,215.566345,0.034246;800.859192,287.900024,0.000000;884.005615,302.073700,0.021058;272.238464,360.817749,0.022367;346.768524,367.571075,0.231970;418.425781,350.762238,0.000000;502.167847,304.508118,0.000000;576.600159,266.378357,0.000000;679.706726,290.244568,0.017405;748.553955,334.279205,0.220508;819.639404,334.867950,0.036200;884.861572,384.270172,0.024217;275.784180,436.204742,0.003056;341.428467,430.471313,0.448902;458.371613,388.748627,0.000000;499.754761,401.431152,0.000000;579.537964,365.741058,0.000000;690.339844,379.141724,0.010433;751.999817,452.702271,0.018539;475.709686,478.340302,0.000000;514.535522,456.159332,0.372381;590.615356,436.935730,0.166066;675.112183,482.868408,0.000000;721.768677,484.969330,0.019772|578.735779,77.083260,0.355668;611.660889,139.082977,0.000000;627.090637,179.933807,0.000000
257.249207,288.585052,0.000000;321.495239,298.729309,0.692114;430.043091,264.732910,0.000000;482.212494,231.057861,0.000000;699.740540,215.594269,0.762211;800.859192,287.900024,0.000000;884.008423,302.074249,0.081771;272.238220,360.817688,0.022423;346.757507,367.567352,0.260789;418.425781,350.762238,0.000000;502.167847,304.508118,0.000000;576.600159,266.378357,0.000000;679.706848,290.244537,0.017405;748.560913,334.274658,0.354383;819.639404,334.867462,0.036200;884.861755,384.269531,0.117134;275.784180,436.204712,0.008815;341.407471,430.470642,0.570133;458.371613,388.748627,0.000000;499.754761,401.431152,0.000000;579.537964,365.741058,0.000000;690.339844,379.142426,0.050658;751.999634,452.702362,0.018539;475.709686,478.340302,0.000000;514.510376,456.161011,0.425025;590.608948,436.933197,0.201317;675.112183,482.868408,0.000000;721.768677,484.969208,0.019408|578.734436,77.078415,0.174520;611.660889,139.082977,0.000000;627.090637,179.933807,0.000000
257.115051,288.615356,1.119658;321.386810,298.729523,0.546501;429.929260,264.736298,0.749732;482.095673,231.057022,0.674516;699.677917,215.588089,0.594499;800.742798,287.900665,1.016152;883.951233,302.077606,1.159001;272.119019,360.818268,0.846750;346.654602,367.570618,0.620899;418.315033,350.763672,0.507185;502.041809,304.504272,0.665117;576.489990,266.377625,0.494337;679.597107,290.246796,0.383306;748.535156,334.427795,1.010260;819.612183,334.875519,0.584014;884.851807,384.263367,0.187079;275.671661,436.207611,0.885200;341.307648,430.475952,0.607130;458.267029,388.752106,0.561787;499.697632,401.450104,0.890194;579.419739,365.818970,1.021694;690.225952,379.163422,1.017637;751.974365,452.793671,0.722002;475.598969,478.453857,0.618332;514.457153,456.180084,0.769031;590.540039,437.008118,0.804318;675.073547,482.974762,0.890783;721.740112,485.048279,0.844327|578.618591,77.072823,1.011150;611.577576,139.072296,0.140090;626.949829,179.930634,0.527425
256.965515,288.672272,1.184164;321.252716,298.790009,1.126962;429.811066,264.735931,0.643166;481.967010,231.056015,0.637940;699.514832,215.594147,0.598996;800.624878,287.899994,0.803149;883.757324,302.069366,1.343742;271.990112,360.925049,1.199346;346.543243,367.683624,0.467693;418.197418,350.884460,1.100274;501.906097,304.515747,0.616810;576.378174,266.381042,0.527097;679.480530,290.247772,0.394840;748.326477,334.283234,0.954901;819.420288,334.869843,0.762191;884.624634,384.266266,0.962542;275.562195,436.325592,0.654532;341.188599,430.587128,0.783861;458.148651,388.799683,1.281334;499.527405,401.458069,1.141072;579.321655,365.781006,1.735134;690.102600,379.138580,1.550085;751.743408,452.687775,1.658917;475.486816,478.337952,0.522007;514.303955,456.237762,1.092469;590.385620,436.975555,1.075364;674.868225,482.966034,0.876406;721.563965,485.006714,0.814683|578.505615,77.073334,0.656098;611.472168,139.086792,0.161889;626.827332,179.937988,0.781290
256.971771,288.644440,0.441301;321.276520,298.731171,0.717156;429.826813,264.738464,0.512808;481.968018,231.055435,0.497064;699.514832,215.594147,0.000000;800.624878,287.899994,0.000000;883.908142,302.084167,1.529428;271.992004,360.820892,0.610751;346.545807,367.578186,0.400307;418.195984,350.764923,0.423459;501.907318,304.492371,0.301595;576.378052,266.381226,0.026408;679.489990,290.252319,0.132866;748.523621,334.424622,1.084270;819.580750,334.882721,1.159498;884.859375,384.267975,0.973063;275.561462,436.215057,0.346201;341.200989,430.479645,0.482411;458.153229,388.753174,0.921152;499.636658,401.472351,1.563229;579.301392,365.892120,2.457624;690.108826,379.132324,0.543084;751.949036,452.892883,1.789180;475.488586,478.560608,0.415754;514.392456,456.238708,1.621424;590.464294,437.096252,1.493476;675.042053,483.076477,0.926823;721.707092,485.128601,1.242867|578.505737,77.070992,0.160976;611.472168,139.086792,0.000000;626.827332,179.937988,0.000000
257.140869,288.569305,1.515447;321.440125,298.741730,1.188033;430.041016,264.730286,1.257753;482.222504,231.057297,0.901688;699.743713,215.595947,0.375813;800.861877,287.898956,1.057866;884.112915,302.090271,0.984745;272.118652,360.817169,0.994990;346.659821,367.578064,0.422049;418.350220,350.771057,1.741738;502.170746,304.500183,0.656743;576.599915,266.378601,0.468578;679.706970,290.247284,0.442963;748.554993,334.284393,0.958594;819.688416,334.884613,1.417199;885.126160,384.274872,0.723143;275.671417,436.213531,0.551811;341.319214,430.479004,0.716227;458.323090,388.745575,1.369445;499.725006,401.459808,1.444128;579.498901,365.807648,1.724685;690.346008,379.136841,2.186859;752.048645,452.740906,1.238834;475.667023,478.502289,1.040573;514.564880,456.236053,1.104471;590.653381,437.026917,1.075332;675.206787,483.077087,1.021306;721.881470,485.086121,1.393450|578.642090,77.057800,0.755419;611.664978,139.090546,0.197396;627.091003,179.936401,0.702198
257.042114,288.580963,0.870470;321.401794,298.754852,0.808155;429.960022,264.730591,1.533577;482.222839,231.056564,0.040553;699.743347,215.596558,0.438593;800.861938,287.899902,0.215903;884.041870,302.101715,1.155281;271.991577,360.818970,1.031034;346.556366,367.580963,0.584671;418.276428,350.775024,1.161745;502.167053,304.502625,0.568732;576.599182,266.379211,0.402814;679.707153,290.245728,0.247629;748.549072,334.276947,0.617178;819.644226,334.872589,1.278863;884.860779,384.274597,1.292636;275.560730,436.216034,0.662033;341.230377,430.486237,0.819969;458.263489,388.741577,1.028262;499.699097,401.489716,0.935325;579.538513,365.741486,1.139806;690.350220,379.141083,0.678589;751.996948,452.700256,0.963552;475.625305,478.444977,0.964813;514.519653,456.239105,0.904139;590.622803,436.955231,0.965078;675.131165,483.077271,0.719018;721.816528,485.040436,0.696843|578.722107,77.047348,0.764121;611.669250,139.084503,0.072700;627.091187,179.936966,0.344859
256.901764,288.580078,1.643366;321.219788,298.720612,1.602088;429.720734,264.728577,1.686130;481.982788,231.039444,1.366446;699.624695,215.556107,1.136854;800.684509,287.892975,1.756011;883.882935,302.084991,1.037321;271.736511,360.892151,1.733536;346.444244,367.640564,0.883042;418.073181,350.826111,1.941705;501.906769,304.501648,0.732178;576.377197,266.380127,0.683075;679.578613,290.250031,0.682386;748.375793,334.319397,0.585356;819.486145,334.872314,0.783216;884.738892,384.273926,0.917912;275.430328,436.370148,1.227565;341.094543,430.618134,1.379145;458.054810,388.795593,1.311775;499.484131,401.543610,1.047470;579.326660,365.792480,0.909302;690.150818,379.171417,1.643851;751.826721,452.734589,2.356113;475.360687,478.557098,1.390283;514.286438,456.294403,1.257729;590.402771,437.065857,1.241201;674.890137,483.115784,2.157564;721.665649,485.058350,2.632177|578.507629,77.045609,0.785107;611.472107,139.085846,0.207152;626.825806,179.930054,0.841744
256.755310,288.584198,1.504694;321.151459,298.750702,1.139253;429.718079,264.724792,0.858580;481.790680,231.136581,2.347306;699.666138,215.691772,1.344587;800.747559,287.885529,1.204425;883.995239,302.076202,0.922165;271.740906,360.853241,0.365284;346.444244,367.640564,0.000208;418.119598,350.886627,1.064150;501.890198,304.544189,0.661741;576.376709,266.451385,0.641340;679.582397,290.353424,0.380214;748.422302,334.361267,0.550065;819.545288,334.868744,0.655285;884.857910,384.276917,0.587330;275.447815,436.380402,0.435882;341.095245,430.620209,0.055463;458.096069,388.864899,0.911516;499.493408,401.594452,0.766276;579.331848,365.884888,0.876306;690.168152,379.185974,0.978638;751.862976,452.783905,0.836165;475.447906,478.552917,1.013933;514.324463,456.385864,1.007669;590.399475,437.177307,0.596133;674.890137,483.115784,0.000240;721.665649,485.058350,0.000104|578.434509,76.952858,0.945998;611.466492,139.075378,0.055844;626.823914,179.943192,0.477372
