# Gnuplot File : positions of 1 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 
1.71	0.107826 -0.0226157 0.234651 0.448388 0.498275 -0.427478 -0.606575	
1.72	0.107826 -0.0226157 0.234651 0.447949 0.498453 -0.427891 -0.606461	
1.73	0.107826 -0.0226157 0.234651 0.447949 0.498453 -0.427891 -0.606461	
1.74	0.107826 -0.0226157 0.234651 0.44775 0.499003 -0.428272 -0.605887	
1.75	0.107826 -0.0226157 0.234651 0.44707 0.498811 -0.428717 -0.606233	
1.76	0.107718 -0.0225215 0.234806 0.446873 0.498935 -0.428345 -0.606539	
1.77	0.107718 -0.0225215 0.234806 0.446752 0.498827 -0.429145 -0.60615	
1.78	0.107718 -0.0225215 0.234806 0.447432 0.49902 -0.428701 -0.605804	
1.79	0.10763 -0.0225189 0.234743 0.447043 0.499231 -0.428931 -0.605755	
1.8	0.107568 -0.0224684 0.234669 0.446724 0.499517 -0.428543 -0.606029	
1.81	0.10746 -0.0223741 0.234824 0.446726 0.499247 -0.429359 -0.605672	
1.82	0.10746 -0.0223741 0.234824 0.445845 0.499603 -0.430184 -0.605443	
1.83	0.107352 -0.0222797 0.234979 0.444845 0.499426 -0.431054 -0.605706	
1.84	0.107202 -0.0222265 0.234842 0.444896 0.49946 -0.430871 -0.605771	
1.85	0.107032 -0.0220815 0.234924 0.444819 0.499844 -0.431269 -0.605226	
1.86	0.107032 -0.0220815 0.234924 0.44506 0.500213 -0.43124 -0.604765	
1.87	0.106944 -0.0220787 0.23486 0.445793 0.500439 -0.430615 -0.604483	
1.88	0.106774 -0.0219336 0.234942 0.445915 0.500277 -0.430631 -0.604516	
1.89	0.106774 -0.0219336 0.234942 0.446597 0.500469 -0.430188 -0.604169	
1.9	0.106686 -0.0219308 0.234878 0.446648 0.500502 -0.430005 -0.604234	
1.91	0.106624 -0.0218802 0.234805 0.446648 0.500502 -0.430005 -0.604234	
1.92	0.106624 -0.0218802 0.234805 0.446208 0.500679 -0.430418 -0.604119	
1.93	0.106536 -0.0218774 0.234741 0.446259 0.500712 -0.430235 -0.604184	
1.94	0.106536 -0.0218774 0.234741 0.446259 0.500712 -0.430235 -0.604184	
1.95	0.106536 -0.0218774 0.234741 0.44694 0.500904 -0.429792 -0.603837	
1.96	0.106536 -0.0218774 0.234741 0.447819 0.50055 -0.428965 -0.604067	
1.97	0.106536 -0.0218774 0.234741 0.447819 0.50055 -0.428965 -0.604067	
1.98	0.106536 -0.0218774 0.234741 0.447819 0.50055 -0.428965 -0.604067	
1.99	0.106536 -0.0218774 0.234741 0.448018 0.500003 -0.428582 -0.604644	
2	0.106536 -0.0218774 0.234741 0.447337 0.499812 -0.429026 -0.604991	
2.01	0.106474 -0.0218267 0.234668 0.447337 0.499812 -0.429026 -0.604991	
2.02	0.106366 -0.0217321 0.234822 0.4477 0.500019 -0.429012 -0.604561	
2.03	0.106278 -0.0217292 0.234759 0.447992 0.500421 -0.428798 -0.604164	
2.04	0.106216 -0.0216785 0.234685 0.447992 0.500421 -0.428798 -0.604164	
2.05	0.106109 -0.0215839 0.23484 0.448355 0.500628 -0.428784 -0.603733	
2.06	0.105958 -0.0215302 0.234703 0.447967 0.500838 -0.429014 -0.603683	
2.07	0.105958 -0.0215302 0.234703 0.447967 0.500838 -0.429014 -0.603683	
2.08	0.105958 -0.0215302 0.234703 0.447647 0.501124 -0.428629 -0.603957	
2.09	0.105701 -0.0213818 0.234721 0.448141 0.500709 -0.428848 -0.60378	
2.1	0.105701 -0.0213818 0.234721 0.448141 0.500709 -0.428848 -0.60378	
2.11	0.105701 -0.0213818 0.234721 0.448141 0.500709 -0.428848 -0.60378	
2.12	0.105701 -0.0213818 0.234721 0.448141 0.500709 -0.428848 -0.60378	
2.13	0.105443 -0.0212331 0.234739 0.448314 0.50058 -0.428681 -0.603876	
2.14	0.105293 -0.0211793 0.234602 0.447927 0.50079 -0.428912 -0.603826	
2.15	0.105293 -0.0211793 0.234602 0.447444 0.500054 -0.428971 -0.604751	
2.16	0.105293 -0.0211793 0.234602 0.446762 0.499863 -0.429414 -0.605099	
2.17	0.105293 -0.0211793 0.234602 0.447444 0.500054 -0.428971 -0.604751	
2.18	0.105205 -0.0211762 0.234539 0.447495 0.500087 -0.428788 -0.604816	
2.19	0.105036 -0.0210304 0.23462 0.447859 0.500293 -0.428775 -0.604385	
2.2	0.105036 -0.0210304 0.23462 0.448539 0.500484 -0.428331 -0.604037	
2.21	0.105036 -0.0210304 0.23462 0.448539 0.500484 -0.428331 -0.604037	
