241.916306,296.738373,0.059737;313.611084,319.902252,0.390871;426.450226,306.231659,1.365124;475.211853,282.504272,0.283721;699.363770,271.254730,1.227216;784.661438,327.807129,0.945798;851.814087,340.256287,0.941389;254.125870,407.436157,0.119581;322.468170,387.626831,0.634768;406.225189,386.596924,1.120050;496.282501,363.833252,1.183844;574.272156,340.480103,0.904512;682.962097,348.773376,1.033276;757.815369,370.717316,0.184240;864.330933,384.611115,0.917311;899.673767,389.128723,0.733704;262.117981,458.876160,0.538703;323.367645,450.059174,0.538050;449.950989,432.880707,1.505363;509.943909,465.916016,0.702658;570.214417,440.767334,1.607543;668.995422,457.890198,0.469799;759.625793,480.720093,1.223596;877.715027,499.709656,1.062500;401.343933,525.989014,0.323049;506.358704,516.880798,0.800373;592.059265,500.859283,0.707933;679.481445,536.994446,0.818800;728.601868,525.859802,0.421344|579.931946,222.332977,0.410615;626.851257,231.469955,0.616454;537.085449,260.183655,1.518859;617.455811,254.330551,0.456235
241.979950,296.740875,0.369549;313.627411,319.878204,0.654432;426.480286,306.035278,2.379237;475.209167,282.287231,0.684412;699.385193,271.217407,0.662317;784.656006,327.636292,1.046380;851.818726,340.214813,0.671957;254.198196,407.415741,0.721013;322.513000,387.617188,0.727817;406.225189,386.596924,0.000000;496.282593,363.833344,0.029656;574.269104,340.475098,0.105236;682.968018,348.758636,0.253408;757.814270,370.517914,0.521046;864.330811,384.611023,0.019976;899.662842,389.120453,0.176010;262.228088,458.818878,1.178617;323.446930,449.965942,1.258462;449.954773,432.876099,0.415001;510.028107,465.872955,1.705386;570.219055,440.758667,0.617603;668.995544,457.890015,0.028387;759.625854,480.720337,0.012703;877.715027,499.709656,0.000000;401.441132,525.914673,0.841483;506.461426,516.799194,1.306192;592.064697,500.830933,0.667688;679.466553,536.916382,1.342452;728.600525,525.858704,0.071819|579.928345,222.111496,0.362977;626.846008,231.350220,0.403367;537.091125,260.051605,1.112152;617.457031,254.161209,0.414872
242.039642,296.736115,0.257369;313.649719,319.864105,0.479691;426.496216,305.988892,1.075620;475.210480,282.282166,0.138420;699.348633,271.054199,1.380711;784.655945,327.635986,0.033653;851.818726,340.214813,0.000000;254.243530,407.415375,0.517541;322.550781,387.573181,0.968041;406.232941,386.456024,0.770461;496.285339,363.722595,0.412658;574.269409,340.361725,0.257677;682.962585,348.542908,0.648052;757.812622,370.510223,0.121047;864.330811,384.611023,0.000000;899.662842,389.120453,0.000000;262.256592,458.811890,0.493500;323.475189,449.943573,1.012359;449.969269,432.767700,0.760461;510.031006,465.759918,0.672173;570.225830,440.643097,0.799320;668.992676,457.684723,0.717324;759.641235,480.677155,0.399686;877.715027,499.709625,0.014450;401.439911,525.879517,0.350106;506.473389,516.712280,0.660091;592.053284,500.624237,0.615140;679.454041,536.742432,0.931789;728.597961,525.741821,0.630563|579.930176,221.878967,0.391977;626.871033,231.249924,0.535816;537.096191,259.982666,0.574995;617.482605,254.011597,0.536737
242.102371,296.733582,0.422798;313.672852,319.859863,0.373690;426.488586,305.966095,0.689162;475.212036,282.276794,0.148597;699.376709,271.000580,0.902161;784.656006,327.636292,0.033653;851.818726,340.214813,0.000000;254.291290,407.412781,0.670607;322.566010,387.575226,0.198545;406.233551,386.381744,0.549244;496.287415,363.616425,0.290013;574.271423,340.248566,0.357683;682.962585,348.542908,0.000000;757.810730,370.500946,0.131292;864.330811,384.611023,0.000000;899.662842,389.120453,0.000000;262.287598,458.803589,0.585712;323.475098,449.943329,0.018062;449.982635,432.662537,0.651544;510.033203,465.645691,0.425942;570.232727,440.550415,0.710344;668.994690,457.657501,0.412209;759.655884,480.634796,0.395657;877.715027,499.709656,0.014450;401.439331,525.845398,0.394448;506.484863,516.629395,0.586033;592.064026,500.601715,0.377215;679.471436,536.682617,0.659498;728.599915,525.634949,0.455462|579.931580,221.851715,0.340606;626.886414,231.087418,0.803974;537.097778,259.916992,0.566969;617.516907,253.743179,0.675169
242.102402,296.733612,0.010397;313.678864,319.847015,0.264722;426.461365,305.907532,1.238838;475.217133,282.150238,0.815163;699.292786,270.955109,1.346313;784.616638,327.580933,1.059028;851.721741,340.208954,1.197989;254.287537,407.386353,0.301595;322.566010,387.575226,0.000000;406.247498,386.395508,0.466804;496.301636,363.563446,0.828712;574.269104,340.122833,1.482447;682.965088,348.512848,0.835696;757.764709,370.391602,0.975434;864.217834,384.552429,0.971353;899.558533,389.077789,0.952278;262.345520,458.698181,1.097999;323.473511,449.940948,0.250873;449.982208,432.660156,0.126402;510.007019,465.591766,2.400447;570.229675,440.451721,2.366398;668.984619,457.512329,1.252924;759.516785,480.514404,1.978177;877.502075,499.709290,1.929090;401.438232,525.846069,0.102609;506.459045,516.453979,1.051567;592.090759,500.325836,2.534045;679.422974,536.551697,2.115665;728.533325,525.638000,1.891240|579.759094,221.576965,0.719471;626.860901,230.982635,0.781090;537.090027,259.715973,1.045107;617.506653,253.776962,0.291643
242.043762,296.734955,0.414508;313.678802,319.846985,0.002679;426.448975,305.893005,0.620278;475.237793,282.003571,1.306104;699.270813,270.774170,1.710272;784.598694,327.472626,0.857467;851.626526,340.197296,1.124884;254.310944,407.403961,0.491822;322.566498,387.575256,0.012683;406.236664,386.334381,0.725979;496.308472,363.413757,0.569761;574.268433,339.942352,0.869061;682.963196,348.307953,0.612285;757.675415,370.250732,1.060582;864.095215,384.496552,1.346553;899.450928,389.035797,0.907704;262.355713,458.746857,0.800618;323.505157,449.938507,0.625437;449.987396,432.494080,0.944813;510.005249,465.371033,0.945021;570.231323,440.280457,1.331527;668.984619,457.512329,0.000000;759.547791,480.436646,0.729643;877.496155,499.686615,0.385100;401.483826,525.744385,0.600658;506.458893,516.305542,0.628448;592.102417,500.281006,0.684825;679.392029,536.440918,1.125733;728.534485,525.414307,0.373835|579.746521,221.525177,0.360322;626.700439,230.820618,0.834519;537.085999,259.667236,0.543193;617.409363,253.567230,0.627651
242.102158,296.733612,0.417271;313.684509,319.834595,0.228145;426.413391,305.816742,1.532043;475.221680,282.008087,0.350026;699.294067,270.716278,1.081171;784.598694,327.472626,0.000000;851.626526,340.197296,0.000000;254.334244,407.392090,0.411621;322.566010,387.575226,0.012683;406.258240,386.190735,1.161072;496.316833,363.291260,1.053877;574.262085,339.878723,0.715430;682.961365,348.290405,0.334543;757.675415,370.250732,0.000000;864.095215,384.496552,0.000000;899.450928,389.035797,0.000000;262.421478,458.697571,0.891056;323.535645,449.933624,0.607563;449.984161,432.443085,0.756103;510.004669,465.365295,0.789937;570.229126,440.226288,1.330882;668.984070,457.285553,0.393715;759.547791,480.436646,0.000000;877.496155,499.686615,0.000000;401.530029,525.651978,0.482010;506.454987,516.228027,0.579236;592.097229,500.097412,1.076982;679.415039,536.340942,1.469731;728.534424,525.414307,0.004994|579.745422,221.311584,0.245054;626.673584,230.648315,0.436807;537.089111,259.541779,0.908056;617.407532,253.398346,0.274029
242.158508,296.684937,0.941245;313.743500,319.718140,1.073978;426.491913,305.714813,1.269916;475.228790,281.879333,0.956703;699.285339,270.615662,0.548243;784.583557,327.409668,0.717244;851.627136,340.085785,0.634055;254.431732,407.338470,0.790918;322.669098,387.440430,0.773849;406.308441,386.167572,1.760425;496.337982,363.220825,0.826689;574.284668,339.691559,0.948730;682.961975,348.176300,0.409234;757.668335,370.157379,0.459939;864.093689,384.467651,0.386967;899.447632,389.018860,0.147339;262.523621,458.646515,0.735042;323.620117,449.825684,1.131348;450.104187,432.367737,1.349369;510.052368,465.172791,1.379245;570.230591,440.007507,1.541711;668.983765,457.170624,0.388228;759.563904,480.397461,0.391128;877.496643,499.622986,0.343974;401.601654,525.519653,0.438890;506.557617,516.066467,0.936935;592.111389,499.949829,0.786400;679.406738,536.254639,0.647615;728.534180,525.306885,0.300005|579.755676,221.199631,0.227737;626.757446,230.488297,0.371372;537.097839,259.345947,0.619373;617.459229,253.248260,0.330045
242.217102,296.640381,0.856654;313.858276,319.637604,1.030425;426.592743,305.597137,1.075352;475.236389,281.761932,0.614992;699.282410,270.506775,0.322384;784.567810,327.349091,0.690027;851.628113,339.964691,0.606165;254.531174,407.284637,0.820906;322.805908,387.352631,0.914520;406.456604,385.957062,1.393719;496.345398,362.993408,0.884179;574.307678,339.512604,0.844134;682.964783,348.049103,0.694573;757.662720,370.061981,0.510048;864.093079,384.437286,0.395265;899.441040,388.999237,0.176058;262.630249,458.595947,0.815608;323.706909,449.722931,1.003781;450.216217,432.179108,1.263629;510.103119,464.961945,1.497901;570.232117,439.784332,1.570418;668.983887,457.049744,0.543733;759.578735,480.357727,0.400711;877.497559,499.561249,0.335584;401.674561,525.388794,0.475562;506.664093,515.872803,0.967208;592.124817,499.798035,0.884568;679.400146,536.161560,0.755671;728.534058,525.195557,0.527461|579.760559,221.074554,0.302828;626.846252,230.331802,0.434208;537.107117,259.143250,0.864367;617.513245,253.083435,0.470941
242.360138,296.538025,1.076213;314.031464,319.566284,0.938221;426.765533,305.465942,1.354511;475.431793,281.599030,1.544975;699.448547,270.375366,1.270024;784.711731,327.248718,0.975979;851.849792,339.947113,1.201589;254.693924,407.205322,0.921781;323.017761,387.260071,1.161036;406.640869,385.910736,1.489239;496.552551,362.849762,1.225322;574.486633,339.391632,1.502767;683.106445,347.779144,1.239339;757.801392,369.964081,0.934917;864.284790,384.406311,1.524474;899.570312,388.925903,0.817474;262.827393,458.495453,1.251109;324.009949,449.649658,1.964653;450.382172,432.126221,1.243660;510.271790,464.842773,2.089409;570.441650,439.660156,2.082520;669.126343,456.922607,1.833269;759.683533,480.251404,0.555572;877.509583,499.548096,0.526284;401.963196,525.240356,1.238386;506.848907,515.737793,1.352657;592.248962,499.653503,1.534750;679.450562,536.052063,1.104575;728.620117,525.041016,1.039236|579.990417,220.811172,0.863718;626.921814,230.131042,0.688461;537.381531,258.990173,1.800205;617.651367,252.892929,0.515955
242.511230,296.432465,0.763937;314.201721,319.468018,1.288034;426.898010,305.325073,1.313009;475.493317,281.495575,0.685117;699.538513,270.288910,1.235346;784.846985,327.199097,1.151256;851.866272,339.886688,0.770405;254.887970,407.115021,1.597583;323.194458,387.116913,1.238630;406.761505,385.710480,1.093462;496.723175,362.660980,0.862789;574.591614,339.157623,1.686407;683.224182,347.759460,0.596674;757.913269,369.874237,1.033697;864.337585,384.302155,0.823505;899.672913,388.825317,0.790293;262.961975,458.467407,1.473820;324.142212,449.557892,1.409882;450.512756,431.880829,0.947468;510.405090,464.684631,1.357575;570.498230,439.551910,1.651564;669.247864,456.827209,1.218714;759.723694,480.148041,0.901712;877.617065,499.526825,0.539672;401.995575,525.040039,0.974349;506.925903,515.636230,1.234361;592.362732,499.538971,0.520785;679.530884,535.909058,0.869613;728.619141,524.930481,0.575784|580.129272,220.671249,0.546224;627.095764,229.969757,0.926655;537.482605,258.751404,1.431993;617.753906,252.655655,0.666474
242.511230,296.432465,0.000000;314.206696,319.490326,0.490989;426.924500,305.320038,1.010657;475.536743,281.477539,0.574306;699.554565,270.092316,1.305724;784.836365,327.169312,0.502687;851.866333,339.829773,0.525495;254.887970,407.115021,0.000000;323.231964,387.128021,0.655761;406.796906,385.756866,0.819761;496.683868,362.568176,0.723648;574.630066,338.961609,0.822708;683.224731,347.546570,0.842981;757.894287,369.840515,0.653282;864.336426,384.331604,0.472783;899.664490,388.865631,0.322925;263.034607,458.343384,0.860190;324.200134,449.554932,1.296372;450.528687,431.821686,1.003897;510.420227,464.498993,1.063641;570.539612,439.358002,1.043493;669.248840,456.630280,0.592496;759.789490,480.137177,0.749491;877.514282,499.520874,0.591403;401.993378,525.037903,0.109389;506.940796,515.420227,0.734221;592.364380,499.282440,0.507365;679.512878,535.710693,1.436747;728.698242,524.908813,0.647852|580.235535,220.560989,0.497945;627.116211,229.734970,0.696763;537.513916,258.556580,0.825668;617.761047,252.469681,0.327847
242.542206,296.321503,0.658176;314.251099,319.415802,0.752583;426.949402,305.191193,1.043833;475.575897,281.218964,0.929915;699.594849,269.974579,0.866261;784.856567,327.074280,0.652862;851.866211,339.767334,0.538719;254.965012,407.047791,1.006456;323.282959,387.043213,1.011234;406.860443,385.672516,0.818483;496.737793,362.504486,0.515723;574.663513,338.880127,0.869497;683.228943,347.433960,0.509227;757.887207,369.753296,0.745446;864.336304,384.278198,0.330226;899.666626,388.806366,0.314310;263.090668,458.319275,1.035559;324.270599,449.493011,1.003757;450.554871,431.758545,1.093333;510.446167,464.419922,0.799392;570.571533,439.274078,1.177720;669.249756,456.556763,0.429146;759.718140,479.992889,0.734405;877.524231,499.449463,0.481265;402.087372,524.953735,0.636642;507.012604,515.342834,0.924624;592.369629,499.160645,0.516140;679.491211,535.622192,0.677167;728.620911,524.762329,1.186795|580.237244,220.322495,0.270897;627.098938,229.563980,0.416667;537.520447,258.497070,0.531534;617.749207,252.318466,0.389197
242.573837,296.216125,0.654660;314.294464,319.339142,0.859874;426.991150,305.060089,1.511955;475.615143,281.184509,0.653655;699.638123,269.847137,1.281294;784.877991,326.973328,0.718978;851.868591,339.709045,0.478730;255.049667,406.974487,0.989852;323.336273,386.952637,0.868448;406.927948,385.589874,0.912962;496.796051,362.428589,0.574054;574.728699,338.681305,1.189002;683.236145,347.318909,0.732867;757.884033,369.671783,0.781450;864.335754,384.221771,0.383626;899.663757,388.748718,0.377179;263.197906,458.266602,1.271522;324.344940,449.422150,0.878837;450.615845,431.630524,1.149049;510.499084,464.314362,0.940840;570.646545,439.117828,1.441965;669.250916,456.482819,0.442434;759.754211,479.926727,1.046068;877.528687,499.362091,0.551755;402.181488,524.879395,0.614195;507.081757,515.260254,1.072260;592.376099,499.033752,0.711649;679.471008,535.528198,0.883366;728.625183,524.679443,1.063313|580.254456,220.061981,0.498318;627.203796,229.405838,0.805027;537.586304,258.326538,0.852817;617.853760,252.060272,0.871364
242.555038,296.216339,0.440900;314.300140,319.312500,1.417752;426.958466,304.965210,1.102000;475.585938,281.048737,0.896758;699.801697,269.759888,1.519580;784.905090,326.940155,0.939194;851.925415,339.684448,0.768947;255.018677,406.908630,1.103442;323.332184,386.947418,1.978330;406.885529,385.529327,1.511967;496.748566,362.324799,1.004598;574.686646,338.572479,1.136438;683.298218,347.284424,1.043577;757.915466,369.640900,1.041919;864.363342,384.205597,1.306072;899.658691,388.730896,0.820402;263.202148,458.257935,1.803229;324.363922,449.414185,1.580470;450.575012,431.578369,1.763344;510.504944,464.202393,1.588808;570.592773,438.978882,1.544678;669.271118,456.294769,0.973740;759.764038,479.922638,0.430984;877.529297,499.388824,0.988919;402.151276,524.700562,1.493340;507.127808,515.148682,1.018719;592.403992,498.954071,1.008847;679.493164,535.484863,0.741954;728.634216,524.590454,0.674232|580.185852,220.155594,0.799869;627.176086,229.335068,1.340410;537.573792,258.180237,0.846013;617.766479,252.089035,0.946291
242.513245,296.209717,0.791847;314.244751,319.244171,1.281182;426.926422,304.870667,1.145777;475.550659,280.899658,0.887575;699.576782,269.570374,1.032676;784.770630,326.823730,1.236047;851.749268,339.640503,1.265327;255.023972,406.875458,0.484437;323.322540,386.870544,1.752159;406.878265,385.504364,0.538743;496.699768,362.208252,0.623230;574.634277,338.447876,0.763348;683.145203,347.184357,0.911721;757.776367,369.545380,0.948489;864.216614,384.109802,1.074967;899.546326,388.671631,1.051955;263.168396,458.253937,0.972322;324.367432,449.346558,1.015499;450.561035,431.535004,0.874319;510.428253,464.075958,1.086609;570.529419,438.828156,1.654908;669.155457,456.271667,0.997681;759.585693,479.827789,0.842821;877.423706,499.375458,0.610050;402.126862,524.668213,0.767786;507.060364,515.013489,1.299024;592.326294,498.818726,1.028022;679.384766,535.381470,0.597290;728.483276,524.542114,0.809761|580.196472,219.869705,0.417267;627.107605,229.121994,0.967072;537.569885,258.024231,0.818103;617.772888,251.807022,0.717965
242.535706,296.205139,0.516856;314.243439,319.181061,1.086553;426.926422,304.870667,0.000000;475.550507,280.899414,0.008354;699.576782,269.570374,0.000000;784.674744,326.741791,1.119581;851.734497,339.618256,0.460969;254.995789,406.823181,0.811238;323.307648,386.870117,0.773420;406.878235,385.504364,0.016280;496.699768,362.208252,0.000000;574.623291,338.436462,0.232659;683.058655,347.035736,1.093538;757.672607,369.416626,0.687196;864.162048,384.017822,1.065191;899.450928,388.522369,0.987325;263.177551,458.080963,1.259712;324.349762,449.320648,1.143390;450.549652,431.525024,0.290661;510.428253,464.075958,0.000000;570.521057,438.807404,0.659394;669.047058,456.049835,1.925069;759.536560,479.786133,0.539628;877.308289,499.377533,0.670459;402.065369,524.667603,0.726507;507.025421,514.969849,0.776861;592.264343,498.657501,0.800309;679.299683,535.225342,0.904324;728.424194,524.458374,0.701349|580.124451,219.683121,0.408236;627.004333,228.994705,0.862869;537.565063,257.865662,1.086834;617.719604,251.595566,0.578399
242.518234,296.208740,0.323942;314.232147,319.163239,0.590666;426.894104,304.780212,1.169282;475.512238,280.763031,1.122649;699.554932,269.438904,0.635941;784.668884,326.709656,0.760457;851.733826,339.617615,0.115076;255.018478,406.788940,0.849785;323.317108,386.798798,0.787982;406.900970,385.443146,0.745939;496.702484,361.999420,1.104988;574.621277,338.201172,0.746544;683.093628,346.882599,0.916310;757.683167,369.350342,0.445450;864.162048,384.017822,0.000000;899.450928,388.522369,0.000000;263.194946,458.077179,0.861191;324.353943,449.273651,0.685145;450.572540,431.385071,0.956719;510.433746,463.911743,0.812724;570.517029,438.622620,1.189438;669.046997,455.926575,0.553589;759.540833,479.720032,0.350827;877.316895,499.337463,0.495883;402.093201,524.601013,0.704997;507.082458,514.771790,1.334751;592.341248,498.518372,1.250248;679.291199,535.105835,0.662602;728.421936,524.354736,0.453131|580.067505,219.487396,0.272624;626.973389,228.762543,0.691581;537.549866,257.717773,0.804871;617.698059,251.408432,0.359982
242.505737,296.209961,0.343658;314.224091,319.143463,0.712526;426.869263,304.698029,0.803565;475.471130,280.629333,0.718057;699.537537,269.306946,0.900735;784.666809,326.677765,0.728254;851.634705,339.482483,1.095288;255.045868,406.752472,0.683351;323.328766,386.731964,0.728722;406.926178,385.377808,1.065776;496.710358,361.787994,0.783601;574.621216,337.956268,0.939771;683.132812,346.740814,0.762279;757.691833,369.280792,0.497237;864.088867,383.954529,1.196719;899.432495,388.529816,0.400623;263.214996,458.071960,0.866053;324.360291,449.223694,0.746251;450.592834,431.241638,1.095628;510.436401,463.750763,0.795644;570.508240,438.428833,0.957504;669.046753,455.808441,0.579829;759.545471,479.654114,0.297826;877.319580,499.281738,0.421885;402.120117,524.533813,0.659842;507.136292,514.587952,0.842516;592.343933,498.300446,0.571343;679.287170,534.973022,0.684212;728.420532,524.248535,0.542704|580.010254,219.293091,0.737357;626.977173,228.605576,0.893362;537.535095,257.573730,0.594375;617.705750,251.272308,0.578015
242.405960,296.079407,0.751065;314.129883,319.080780,1.246708;426.773224,304.525818,1.453291;475.410889,280.387451,1.011818;699.530457,269.191711,1.003036;784.654419,326.499237,0.753849;851.622559,339.418671,0.979267;255.030762,406.739838,0.883486;323.284607,386.670807,1.315876;406.823914,385.138885,1.190255;496.660675,361.630005,0.930107;574.540649,337.782562,1.217428;683.025391,346.619690,1.000481;757.623779,369.168091,0.894456;864.038818,383.903961,1.788190;899.342590,388.529480,1.307294;263.199341,457.997681,0.919578;324.361816,449.149658,0.884131;450.542969,431.103638,1.385733;510.375977,463.621490,1.147704;570.438843,438.262756,1.506280;669.008545,455.641968,1.101640;759.431824,479.538055,0.661128;877.183533,499.235962,1.223772;402.057556,524.449463,1.287910;507.047455,514.458618,1.124575;592.230469,498.178375,1.595132;679.167297,534.854004,1.242823;728.293945,524.083435,1.565047|579.827271,219.011536,0.699591;626.994568,228.440048,0.980568;537.441895,257.348724,1.090042;617.582520,251.060974,0.766060
242.326416,296.009491,0.728222;314.060333,319.051147,1.203932;426.694611,304.493866,1.035211;475.296082,280.272705,0.964633;699.491699,269.031799,1.617403;784.599854,326.405273,0.884191;851.596497,339.393707,0.787978;255.003555,406.753265,0.550033;323.264404,386.674561,0.789156;406.760986,385.070770,1.173363;496.601715,361.494171,0.832797;574.442444,337.678741,0.680944;682.986023,346.467194,0.711421;757.536011,369.078064,0.836705;863.866028,383.888397,1.393879;899.239075,388.529663,1.006908;263.195312,457.993958,0.184773;324.309296,449.153931,1.172830;450.502228,431.035065,1.893551;510.355743,463.428650,0.866746;570.372681,438.069458,1.868348;668.968079,455.479095,1.087278;759.315918,479.421875,0.728686;877.028564,499.320282,1.626049;402.086823,524.319824,0.787121;506.980194,514.295227,0.996684;592.192810,497.959564,1.238939;679.160767,534.621887,0.855536;728.161499,523.906433,1.467709|579.798340,218.764603,0.547089;626.832947,228.189758,0.756580;537.356445,257.141418,1.000957;617.548096,250.752670,0.586537
242.312454,295.945251,0.498330;314.032990,319.013672,1.180772;426.693268,304.353027,1.500381;475.351532,280.135986,1.073814;699.484192,268.795227,1.331675;784.601685,326.397369,0.167612;851.596497,339.393707,0.000000;255.018539,406.686981,1.007373;323.248352,386.581482,1.163991;406.733124,384.890991,1.456251;496.613708,361.255798,0.626890;574.469177,337.429108,0.799180;682.980103,346.253052,0.576673;757.536011,369.078064,0.000000;863.868164,383.716431,0.883410;899.255859,388.342773,0.349889;263.210419,457.914642,0.914412;324.376190,449.002106,1.577170;450.514191,430.848633,1.319084;510.341522,463.294769,1.278671;570.371277,437.916718,1.782624;668.967590,455.251892,0.415409;759.315918,479.421875,0.000000;877.032227,499.187378,0.703552;402.068634,524.298096,0.411316;507.036377,514.104614,1.202823;592.225525,497.769928,1.430956;679.046448,534.532593,1.274750;728.157471,523.902588,0.085280|579.830200,218.508133,0.302952;626.861816,227.947006,0.517417;537.403748,256.908508,0.765186;617.572998,250.536209,0.288431
242.313416,295.943298,0.037365;314.029572,318.919830,0.873370;426.695984,304.247070,0.502523;475.291473,279.995972,1.245671;699.474854,268.703827,0.880463;784.570984,326.256409,0.646374;851.592224,339.286011,0.377171;255.021988,406.673309,0.138985;323.251740,386.536499,0.505815;406.776276,384.765259,0.943756;496.613708,361.140625,0.344615;574.462219,337.253082,0.626746;682.908875,346.124390,0.627952;757.514526,368.934723,0.397788;863.866943,383.685486,0.370619;899.235352,388.318024,0.280938;263.210571,457.914520,0.011430;324.375122,448.979797,0.421865;450.539703,430.701385,0.982471;510.317078,463.113678,0.970196;570.362244,437.710907,1.232351;668.948669,455.116058,0.736892;759.333801,479.364166,0.399486;877.032227,499.187531,0.001918;402.094452,524.195557,0.598488;507.007782,514.000732,1.027802;592.195190,497.607147,0.725650;679.043396,534.409363,0.569913;728.156372,523.785034,0.694096|579.791077,218.298141,0.300762;626.908264,227.749191,0.831187;537.365662,256.680908,0.823830;617.548950,250.323837,0.387511
242.284500,295.947205,0.565003;314.025818,318.830963,0.879642;426.699219,304.132904,0.855340;475.228241,279.859619,0.970140;699.479065,268.582886,0.623967;784.546448,326.109863,0.840310;851.587585,339.172180,0.599096;255.025253,406.660095,0.132862;323.256256,386.492188,0.529976;406.680664,384.610474,1.363927;496.614380,361.017731,0.539344;574.455444,337.072601,0.766977;682.843506,345.979340,0.726832;757.489990,368.793610,0.462306;863.866699,383.655640,0.362212;899.211792,388.291626,0.360010;263.216125,457.827057,0.623755;324.364655,448.942596,0.670836;450.477081,430.558136,1.025948;510.298401,462.922455,0.836673;570.352600,437.513916,0.932266;668.930481,454.970337,0.812788;759.352966,479.304169,0.421388;877.032227,499.187378,0.001918;402.070862,524.171631,0.398469;506.979889,513.849426,0.978306;592.165649,497.444458,0.716235;679.041931,534.281067,0.707657;728.156128,523.675415,0.412510|579.755920,218.070267,0.395265;626.748840,227.547180,0.606085;537.328064,256.467865,0.680528;617.514465,250.089218,0.514822
242.210526,295.944061,1.041266;313.923950,318.771454,2.221854;426.594543,304.013916,2.639418;475.061676,279.742371,1.363226;699.407104,268.383911,1.234637;784.454895,326.096313,1.790245;851.504578,339.102966,1.832464;255.035095,406.622559,0.953303;323.251404,386.440216,0.975899;406.781677,384.715057,2.830378;496.585938,360.761353,1.434613;574.368286,336.724426,2.134491;682.805603,345.810028,2.260024;757.410645,368.645264,1.016276;863.805298,383.633270,1.220252;899.156128,388.294464,0.814915;263.235229,457.812988,0.785051;324.358154,448.935852,2.110226;450.481354,430.453003,1.918405;510.280426,462.711884,2.235066;570.349609,437.283600,0.938545;668.873413,454.649231,1.999543;759.065674,479.140472,2.044690;876.786926,499.189362,2.168445;402.077332,523.925903,1.765807;507.020264,513.643127,1.543417;592.087891,497.272430,2.210896;679.066895,534.102051,1.385901;728.116272,523.569946,2.663463|579.714294,217.744720,0.555904;626.802795,227.261902,0.810866;537.297913,256.166443,1.937592;617.476929,249.735306,0.965834
242.206009,295.874359,0.616089;313.932648,318.676636,1.689182;426.584930,303.814514,1.827574;475.093567,279.612549,1.268298;699.344116,268.334106,1.209931;784.439636,325.982910,1.439623;851.504883,339.110992,0.226083;255.035904,406.576752,0.586281;323.253967,386.364166,0.729135;406.781494,384.493134,0.437480;496.596069,360.660522,1.202258;574.372070,336.566406,1.090506;682.822205,345.615570,1.375521;757.387085,368.594055,0.588892;863.805298,383.633270,0.000000;899.156128,388.294464,0.000000;263.284912,457.782349,1.388721;324.418121,448.849091,2.068379;450.481903,430.348846,1.440432;510.280426,462.594940,1.474821;570.351196,437.052002,1.376658;668.873413,454.649231,0.000000;759.098206,479.046051,0.839697;876.786926,499.189362,0.000000;402.083435,523.926147,0.133086;507.056488,513.500061,1.177432;592.127197,497.029449,1.560818;678.925110,533.981506,1.436074;727.959167,523.349121,1.489419|579.657349,217.419937,0.597058;626.757996,227.089676,1.065416;537.262024,256.030334,1.318103;617.413330,249.488632,0.743708
242.206009,295.874359,0.000000;313.949219,318.657806,0.456587;426.599243,303.760101,1.220092;475.142609,279.373657,1.088039;699.336853,268.143127,1.406330;784.442017,325.966827,0.339533;851.504883,339.110992,0.000000;255.039978,406.548615,0.234998;323.249573,386.349792,0.233244;406.781494,384.493134,0.000000;496.573120,360.486145,0.998270;574.363464,336.453217,0.971177;682.820068,345.393646,0.331075;757.411560,368.437500,0.586866;863.805847,383.470398,0.754437;899.174500,388.097992,0.440119;263.307739,457.774933,0.369806;324.464844,448.805969,1.067762;450.491547,430.221985,1.775895;510.269592,462.346802,0.638308;570.346985,436.902893,1.892513;668.873352,454.421997,0.323509;759.098206,479.046051,0.000000;876.784119,499.184357,0.171248;402.084290,523.923828,0.066389;507.057739,513.257202,0.581039;592.135681,496.818390,1.587763;678.937622,533.758118,1.114495;728.074524,523.328613,1.545527|579.664551,217.187103,0.478153;626.812927,226.832108,0.774021;537.261047,255.770798,0.809921;617.467224,249.263458,0.624159
242.169235,295.842773,0.385116;313.917938,318.595459,1.018158;426.594849,303.652039,0.612601;475.117798,279.251282,0.639846;699.287048,267.914978,1.089597;784.444641,325.841919,0.632181;851.452454,338.874969,1.062063;255.044647,406.507294,0.324671;323.252655,386.226349,0.910179;406.781860,384.377319,0.282431;496.583435,360.332001,0.548339;574.363403,336.206116,0.434328;682.808899,345.235840,0.679206;757.381104,368.382599,0.488186;863.643066,383.410248,1.430255;899.009949,388.101074,1.332632;263.348145,457.752045,0.485222;324.475281,448.744019,0.812216;450.491791,430.104645,0.489071;510.274109,462.231964,0.416943;570.348633,436.702759,1.167063;668.846008,454.284943,0.867923;759.097839,478.916748,0.481802;876.788452,499.076141,0.698525;402.097107,523.701660,0.678705;507.057648,513.116577,0.669646;592.119690,496.656097,0.640723;678.879822,533.642700,0.727697;728.011536,523.225708,1.029940|579.607544,216.869781,0.369910;626.726318,226.583664,0.608664;537.246094,255.529922,0.583546;617.437134,248.979767,0.681124
