370.207001,93.647476,1.351688;432.641693,106.146156,0.908881;532.578003,136.476410,0.609161;617.010071,173.051865,0.693988;728.657471,207.926895,0.836834;788.975098,261.027618,0.750661;883.464478,329.027222,0.657776;930.682312,359.816498,0.508486;340.530304,176.342499,1.581743;402.077209,199.681915,0.570502;508.659210,227.442261,1.245494;620.967590,259.836578,0.698501;683.724548,285.131927,0.505923;774.840393,349.869080,0.879622;852.568542,421.123352,0.334695;917.144897,403.137390,0.528835;328.965271,231.930023,1.155886;389.379089,250.505966,0.645961;476.823395,315.138947,0.000000;575.363708,345.412659,0.865276;648.105286,400.727020,0.208622;734.879150,448.593201,0.457116;824.259766,462.487671,0.244397;892.345825,509.201385,0.000000|625.502014,109.483192,0.226027;702.196716,122.003998,0.278362;616.569275,144.061646,0.397315;702.691589,162.756653,0.426459
370.210876,93.652412,0.137231;432.620361,106.165894,0.391468;532.552124,136.496017,0.579256;617.010986,173.081619,0.210304;728.626831,207.942947,0.286849;788.973206,261.090088,0.469078;883.448975,329.120422,0.880455;930.649597,359.895081,0.520241;340.530212,176.342621,0.015058;402.077423,199.682236,0.056517;508.659271,227.442429,0.009235;620.964233,259.860596,0.259836;683.724426,285.190308,0.191753;774.828552,349.871216,0.504970;852.570679,421.171967,0.183311;917.146362,403.051483,0.504169;328.965149,231.930435,0.023036;389.378143,250.527496,0.313269;476.823395,315.138947,0.000000;575.363708,345.412689,0.000228;648.101746,400.732330,0.129245;734.871704,448.618286,0.463572;824.260681,462.497772,0.162249;892.345825,509.201385,0.000000|625.457886,109.508659,0.288146;702.191589,122.119644,0.235659;616.584229,144.089752,0.300245;702.673218,162.863770,0.523877
370.268402,93.660652,0.921917;432.626923,106.170540,0.136822;532.552307,136.495941,0.021502;617.011292,173.110291,0.233808;728.599976,207.959702,0.299052;788.969421,261.146667,0.465826;883.434021,329.207550,0.740532;930.617065,359.976135,0.594319;340.530304,176.342499,0.014934;402.077209,199.681915,0.056517;508.659241,227.442398,0.007409;620.959045,259.881958,0.248306;683.723206,285.248047,0.378516;774.816589,349.873230,0.459947;852.570740,421.223236,0.273689;917.144897,402.956818,0.513408;328.965424,231.930069,0.056533;389.379120,250.505951,0.320297;476.823395,315.138947,0.000000;575.363708,345.412689,0.000000;648.094666,400.739685,0.116598;734.864685,448.642303,0.498278;824.261719,462.506348,0.125913;892.345825,509.201385,0.000000|625.471436,109.531082,0.184893;702.169067,122.139252,0.131244;616.609009,144.123627,0.325952;702.655457,162.888229,0.325572
370.206818,93.648407,0.953924;432.617432,106.200386,0.671096;532.571411,136.646088,0.551198;617.009033,173.225601,0.489131;728.623169,207.968903,0.292928;788.971313,261.133667,0.299564;883.437012,329.173981,0.521218;930.617065,359.975952,0.028206;340.518677,176.361710,0.296809;402.065796,199.721466,0.539556;508.653351,227.536804,0.325716;620.961548,259.972595,0.737893;683.697937,285.237122,0.213135;774.822571,349.872681,0.331375;852.569214,421.121155,0.332040;917.151306,402.939636,0.254606;328.957733,232.019119,0.533737;389.380096,250.562256,0.470392;476.790497,315.210114,0.877715;575.364075,345.525818,0.291354;648.100647,400.759796,0.436479;734.871460,448.618073,0.611888;824.252625,462.495026,0.225206;892.316650,509.215363,0.396662|625.385437,109.572060,0.222883;702.177673,122.194099,0.224397;616.551636,144.226959,0.556773;702.680725,162.944565,0.457028
370.131927,93.794922,0.959775;432.605927,106.386879,0.823630;532.530762,136.705276,0.615949;617.018494,173.262360,0.386182;728.600647,207.962448,0.248610;788.972412,261.119141,0.217164;883.440308,329.142273,0.363738;930.617004,359.976105,0.009035;340.486053,176.445938,0.654692;402.065552,199.833817,0.491854;508.670959,227.469147,0.616285;620.959412,259.961273,0.534798;683.672302,285.226227,0.187925;774.828552,349.871246,0.154400;852.569214,421.121155,0.000000;917.151550,402.937500,0.048463;328.949646,232.106720,0.624255;389.376373,250.653885,0.328191;476.814545,315.270325,0.686234;575.364136,345.551361,0.355997;648.100647,400.759796,0.000000;734.871460,448.618073,0.000000;824.252625,462.495026,0.000000;892.316650,509.215302,0.001350|625.342590,109.671349,0.314070;702.156250,122.159447,0.185842;616.546448,144.287048,0.297950;702.661926,162.891937,0.369293
370.210297,93.652611,0.963211;432.620636,106.189232,0.733023;532.567505,136.591278,0.654376;617.012268,173.183182,0.417364;728.613403,207.965912,0.160547;788.972290,261.118896,0.019688;883.440308,329.142273,0.000000;930.617065,359.975983,0.009431;340.531250,176.339279,0.801651;402.091675,199.743713,1.078063;508.670959,227.469147,0.000000;620.959412,259.961273,0.000000;683.672302,285.226227,0.000000;774.828552,349.871185,0.006376;852.569214,421.121155,0.000000;917.151001,402.938049,0.031867;328.964966,231.930588,0.947188;389.379272,250.586227,0.659818;476.810883,315.213684,0.521762;575.364075,345.525757,0.354347;648.100891,400.760071,0.038643;734.871460,448.618073,0.000000;824.252625,462.495026,0.000000;892.316650,509.215363,0.001350|625.485229,109.590897,0.430840;702.181030,122.149956,0.174136;616.568848,144.182983,0.409678;702.674744,162.900360,0.225694
370.208618,93.650177,0.061279;432.617950,106.174522,0.210844;532.562134,136.546387,0.281987;617.009216,173.144394,0.236572;728.601379,207.961807,0.146995;788.973083,261.105164,0.198389;883.439148,329.084167,0.543901;930.620300,359.876862,0.614199;340.531250,176.339279,0.000000;402.085205,199.712097,0.324010;508.663147,227.451874,0.225642;620.959473,259.958496,0.442842;683.647095,285.214783,0.182129;774.834534,349.870056,0.131924;852.567932,421.071777,0.165633;917.147705,402.922913,0.190644;328.964722,231.930405,0.016168;389.378754,250.536194,0.363518;476.796021,315.188232,0.671701;575.364380,345.472565,0.253100;648.104736,400.742920,0.219463;734.875366,448.605438,0.165758;824.248169,462.489655,0.073561;892.240601,509.205627,0.418385|625.475464,109.544518,0.151416;702.172241,122.145569,0.066905;616.572693,144.128952,0.195065;702.661865,162.891968,0.225915
370.206421,93.647667,0.081439;432.616211,106.158699,0.235911;532.557495,136.500214,0.310445;617.009216,173.114700,0.227993;728.590820,207.959854,0.116878;788.974548,261.088318,0.283849;883.437866,329.024414,0.679931;930.622070,359.781555,0.518639;340.531250,176.339279,0.000000;402.077667,199.682129,0.309769;508.655304,227.435242,0.211782;620.957458,259.956940,0.453239;683.622070,285.204712,0.215638;774.840881,349.869904,0.355384;852.566162,421.014801,0.340302;917.143616,402.906464,0.241093;328.965027,231.930466,0.014438;389.378479,250.519714,0.381444;476.785675,315.210388,0.275311;575.364502,345.421600,0.258626;648.105408,400.727570,0.258094;734.879211,448.593140,0.369421;824.244019,462.482635,0.154063;892.158020,509.196869,0.516664|625.460693,109.504227,0.153507;702.164734,122.147263,0.095580;616.568481,144.078339,0.219058;702.653442,162.887695,0.146438
370.138672,93.748940,0.899149;432.556061,106.277596,0.817562;532.543945,136.615448,0.439526;617.015442,173.176590,0.430612;728.614319,207.966858,0.285856;788.975037,261.088562,0.048651;883.440918,329.067078,0.613262;930.620178,359.877289,0.518755;340.447601,176.424789,0.675593;402.057281,199.834839,0.786737;508.580139,227.577698,0.746540;620.963501,259.959473,0.829064;683.647705,285.216217,0.194124;774.840881,349.869904,0.000000;852.566956,421.044373,0.213219;917.149231,402.918152,0.212090;328.891327,232.014038,1.141961;389.331451,250.620728,0.714573;476.790253,315.247070,0.571619;575.364807,345.534790,0.282455;648.103882,400.753784,0.458393;734.879272,448.593201,0.010593;824.245972,462.485352,0.058579;892.209045,509.197937,0.312656|625.467590,109.598152,0.361556;702.179138,122.152939,0.102785;616.567627,144.183640,0.351019;702.674622,162.900436,0.341683
370.207825,93.642754,0.902750;432.648926,106.165718,0.669927;532.620117,136.536377,0.659686;617.019104,173.131210,0.296633;728.641846,207.949081,0.301242;788.976074,261.054138,0.416370;883.460144,329.068085,0.307742;930.649658,359.895599,0.531318;340.584442,176.368118,0.686787;402.110413,199.717453,0.854147;508.656281,227.433731,0.739071;620.966858,259.860260,0.601555;683.686401,285.176605,0.522776;774.841980,349.870392,0.094275;852.568359,421.095276,0.247549;917.150757,403.033447,0.375280;329.017914,231.928070,1.089405;389.380859,250.513657,0.741233;476.818268,315.139648,0.963211;575.364563,345.421417,0.302163;648.105225,400.727081,0.467076;734.879272,448.593231,0.008614;824.254211,462.488586,0.137299;892.301880,509.200134,0.463564|625.535034,109.544395,0.376962;702.197083,122.131371,0.307870;616.579590,144.135468,0.252936;702.692017,162.875656,0.447228
370.372314,93.522408,1.056176;432.767456,106.057640,0.746392;532.669067,136.479645,0.517413;617.015747,173.095230,0.331239;728.687622,207.939667,0.454252;788.975281,261.088593,0.447748;883.449829,329.108551,0.598852;930.617065,359.976654,0.589421;340.625610,176.166367,0.869425;402.140594,199.526138,0.730865;508.648743,227.418121,0.253380;620.964966,259.882019,0.316152;683.667114,285.225433,0.445742;774.841309,349.869629,0.163226;852.567627,421.068146,0.227725;917.153198,402.927032,0.437424;328.993713,231.724014,1.312480;389.381744,250.317307,0.462254;476.801483,315.175751,0.521458;575.364319,345.421417,0.020237;648.105164,400.727692,0.037109;734.879211,448.592987,0.013637;824.248596,462.488312,0.120767;892.253967,509.198608,0.266252|625.591919,109.507507,0.275503;702.227661,122.130173,0.233640;616.589661,144.086197,0.285103;702.731201,162.866516,0.661040
370.211304,93.647896,1.023677;432.627411,106.184677,0.780685;532.585083,136.594788,0.842801;616.980103,173.178543,0.482595;728.614319,207.965958,0.587474;788.853760,261.087463,0.826325;883.362244,329.081818,1.109557;930.618225,359.736633,0.786084;340.513855,176.320953,0.844323;402.091827,199.709427,0.998891;508.665436,227.457703,0.648977;620.844421,259.922791,0.788719;683.606873,285.223022,0.413779;774.723389,349.873444,0.823045;852.458862,421.097076,0.395301;917.024048,403.027832,0.984713;328.904877,231.899277,1.247341;389.327057,250.541336,0.739808;476.750916,315.265594,0.914084;575.252441,345.504913,0.625040;647.993347,400.824097,0.700424;734.762817,448.593231,0.838335;824.194153,462.476654,0.657792;892.208008,509.198242,0.276885|625.453369,109.562111,0.443852;702.179077,122.152679,0.304122;616.567200,144.181519,0.410639;702.675354,162.900452,0.933235
369.958832,93.880287,1.500617;432.438507,106.377449,0.983708;532.393921,136.692902,0.745070;616.757751,173.187714,1.025695;728.389893,207.963074,0.468946;788.726868,261.086853,0.631748;883.210083,329.138336,1.166382;930.497925,359.885803,1.529280;340.346100,176.536026,1.020925;401.858185,199.930832,1.167512;508.420166,227.626434,1.133931;620.730652,259.967651,0.631652;683.490356,285.244781,0.701833;774.613281,349.871094,0.555467;852.345703,421.124451,0.373130;916.890686,403.132294,0.980016;328.815063,232.087723,1.206315;389.146729,250.730042,1.168513;476.589844,315.369568,1.061102;575.131226,345.592651,1.040758;647.876770,400.924957,0.621063;734.648499,448.592133,0.568399;824.136841,462.463806,0.701133;892.156921,509.197144,0.308563|625.255249,109.596466,0.448553;701.923645,122.144867,0.376906;616.346436,144.186218,0.456908;702.452454,162.904755,0.719815
370.039215,93.818810,1.131131;432.508850,106.355133,0.868280;532.472595,136.686340,1.015351;616.872681,173.173141,0.606974;728.426270,207.945450,1.549316;788.809631,261.061951,1.987012;883.349854,329.092712,1.202747;930.542664,359.885895,1.516124;340.436401,176.466614,1.216423;401.959473,199.889404,1.018791;508.549988,227.431763,1.252895;620.836304,259.935150,1.052736;683.574036,285.170532,0.735550;774.739624,349.878632,1.107030;852.457764,421.069092,0.490697;916.943665,402.973236,1.944324;328.862091,232.002884,1.094995;389.256744,250.654892,1.122717;476.669617,315.263062,1.975174;575.246582,345.557831,1.241197;647.983276,400.743530,1.100162;734.754028,448.595886,0.629409;824.186340,462.481201,0.781134;892.206909,509.201691,0.353093|625.312256,109.602966,0.423439;702.057068,122.131721,0.294098;616.427490,144.175629,0.365272;702.560425,162.893753,0.524249
370.163391,93.589088,1.234737;432.596130,106.141296,0.918108;532.530334,136.541168,0.844195;617.001282,173.169556,0.791691;728.595276,207.956696,0.547790;788.893005,261.059082,1.353306;883.387817,329.116913,0.649778;930.574951,359.931305,0.509564;340.541565,176.249573,1.580662;402.089081,199.638855,1.280749;508.610107,227.432587,0.606289;620.934875,259.929230,0.955302;683.617249,285.196075,0.314562;774.788940,349.876770,0.693712;852.463196,421.094208,0.201385;916.946045,403.181519,0.687552;328.961609,231.845154,1.998630;389.376495,250.405075,1.093025;476.794708,315.106750,1.623506;575.245300,345.505737,0.775932;648.031006,400.742462,0.388621;734.791809,448.604584,0.610835;824.208984,462.478088,0.292892;892.207397,509.201447,0.009472|625.402954,109.546944,0.482967;702.182434,122.144150,0.325764;616.507629,144.177948,0.360106;702.671387,162.889267,0.599653
370.115540,93.534752,1.126233;432.583435,106.097557,0.926102;532.505981,136.482819,0.964829;617.001099,173.170456,0.074499;728.595276,207.956696,0.000000;788.799927,261.054749,1.224317;883.337830,329.092651,0.808487;930.542664,359.886108,0.509484;340.516479,176.244659,0.529107;402.009583,199.646530,0.991930;508.574188,227.440567,0.580634;620.907898,259.897217,0.760941;683.574341,285.170532,0.314703;774.739807,349.878510,0.693623;852.351868,421.059448,0.582568;916.936462,402.981323,0.724990;328.891266,231.847351,1.110647;389.284943,250.464462,0.688257;476.672943,315.097076,1.508118;575.245300,345.505707,0.001914;647.949829,400.753632,0.467112;734.716797,448.612732,0.659830;824.159607,462.463745,0.582188;892.156250,509.200470,0.310574|625.342224,109.516045,0.353290;702.182434,122.144150,0.000000;616.490723,144.171097,0.173155;702.671387,162.889267,0.000000
369.857208,93.762878,0.811467;432.359161,106.332405,0.807975;532.396667,136.589142,0.698842;616.825134,173.159927,0.886130;728.423279,207.944214,0.528655;788.746460,261.053345,0.971025;883.250671,329.077667,1.152910;930.479736,359.804352,0.938181;340.330872,176.459656,0.929975;401.833374,199.871017,1.245022;508.405975,227.575211,1.510657;620.727478,259.905701,1.180852;683.474487,285.120728,0.609265;774.640259,349.878235,0.888348;852.345276,421.074005,0.159170;916.918457,402.967682,0.410367;328.750275,232.081070,1.133618;389.147827,250.631485,0.976387;476.563202,315.342499,1.594311;575.122070,345.586548,1.375060;647.904053,400.754639,0.383238;734.646667,448.593719,0.818984;824.125183,462.472260,0.508326;892.155945,509.200378,0.007665|625.166382,109.624458,0.611195;701.959900,122.119019,0.443395;616.357361,144.164932,0.404500;702.489441,162.872025,0.892690
369.857208,93.762878,0.000000;432.359161,106.332405,0.000000;532.331543,136.683350,0.721225;616.748169,173.157318,0.596613;728.384216,207.955338,0.373178;788.746460,261.053345,0.000000;883.250427,329.077637,0.023052;930.479736,359.804321,0.015311;340.319489,176.479950,0.387423;401.833374,199.871017,0.000000;508.405975,227.575211,0.000000;620.706360,259.910828,0.494834;683.474487,285.120728,0.000000;774.640259,349.878235,0.000000;852.345276,421.074005,0.000000;916.918274,402.967773,0.020529;328.718597,232.101624,0.692855;389.147827,250.631485,0.000000;476.563202,315.342499,0.000000;575.122070,345.586517,0.001714;647.860535,400.756073,0.418685;734.646667,448.593719,0.000000;824.125183,462.472260,0.000000;892.155640,509.195129,0.070762|625.136108,109.625099,0.194144;701.931030,122.135941,0.178541;616.234253,144.168777,0.527069;702.463135,162.885818,0.501938
370.089294,93.518929,4.229463;432.513702,106.106133,3.631119;532.296753,136.462601,2.880983;616.840393,173.037460,0.940596;728.528259,208.028961,2.235699;788.763123,260.881958,2.319829;883.370117,329.023041,2.499588;930.524841,359.748108,2.210280;340.409027,176.262802,2.210937;401.971252,199.645767,3.260949;508.555725,227.348343,2.763040;620.719360,259.804260,2.045491;683.499390,285.189362,1.132397;774.701172,349.771332,1.553109;852.392212,421.061554,1.181733;916.928223,402.972473,0.962943;328.881592,231.819183,3.991834;389.286194,250.400284,2.568772;476.558563,315.118195,2.013376;575.115479,345.405609,1.800445;647.854980,400.756287,0.356658;734.672852,448.542206,1.248442;824.144836,462.453552,0.902497;892.156067,509.200439,0.084655|625.224365,109.546646,0.659286;701.929810,122.133644,0.358732;616.354309,144.052750,0.978286;702.482910,162.880905,1.633735
370.089539,93.518349,0.178922;432.560059,106.089645,1.327767;532.511719,136.457642,0.959575;617.012146,173.154602,1.187264;728.412598,207.753708,1.166470;788.751953,260.884521,1.539372;883.370117,329.023041,0.000000;930.524841,359.748108,0.000000;340.488342,176.234283,1.762760;402.044464,199.614380,1.192029;508.602386,227.353668,1.150347;620.877991,259.884949,2.074919;683.672424,284.984924,0.769119;774.701172,349.771332,0.000000;852.392212,421.061554,0.000000;916.928223,402.972473,0.000000;328.878387,231.820908,0.122877;389.260895,250.370422,0.904348;476.558563,315.118195,0.000000;575.115479,345.405609,0.000000;647.873535,400.737946,0.293933;734.669800,448.545166,0.253889;824.144836,462.453552,0.000000;892.156067,509.200439,0.000000|625.340820,109.463547,0.766776;702.129211,121.913017,0.526953;616.462952,144.190491,0.980400;702.627747,162.672318,1.441813
369.857819,93.530861,1.053773;432.334595,106.089691,0.410135;532.285217,136.457108,0.467340;616.752380,172.925201,1.062912;728.410767,207.753891,0.036232;788.751038,260.845947,0.986604;883.370117,329.023041,0.000000;930.524841,359.748108,0.000000;340.287598,176.263962,0.953580;401.793884,199.614273,0.787858;508.405914,227.410492,0.986872;620.715942,259.769928,1.880743;683.499146,284.942078,0.640263;774.701172,349.771332,0.000000;852.392212,421.061554,0.000000;916.928223,402.972473,0.000000;328.658752,231.887451,1.690860;389.071625,250.412399,1.701845;476.558563,315.118195,0.000000;575.115479,345.405609,0.000000;647.873535,400.737946,0.000000;734.672852,448.542206,0.253889;824.144531,462.453430,0.038923;892.156189,509.200470,0.012840|625.105042,109.428833,0.744405;701.929199,121.880798,0.435882;616.238464,143.940674,0.786929;702.484253,162.647720,1.340754
369.842072,93.521591,0.359761;432.334595,106.089691,0.000000;532.285217,136.457108,0.000000;616.751709,172.923920,0.033601;728.410583,207.753891,0.004421;788.751038,260.845947,0.000000;883.370117,329.023041,0.000000;930.524841,359.748108,0.000000;340.282043,176.257812,0.171609;401.793884,199.614273,0.000000;508.394623,227.382935,0.455334;620.715942,259.769928,0.000000;683.499146,284.942078,0.000000;774.701172,349.771332,0.000000;852.392212,421.061554,0.000000;916.928223,402.972473,0.000000;328.652832,231.855011,0.450736;389.065948,250.402237,0.186631;476.558563,315.118195,0.000000;575.115479,345.405609,0.000000;647.873535,400.737946,0.000000;734.672852,448.542206,0.000000;824.144531,462.453430,0.000000;892.156189,509.200470,0.000000|625.101807,109.420837,0.118380;701.929810,121.880852,0.013705;616.238220,143.940125,0.024205;702.489380,162.643616,0.228125
369.827820,93.512817,0.340306;432.334595,106.089691,0.000000;532.285217,136.457108,0.000000;616.751831,172.924316,0.019732;728.410217,207.754028,0.007133;788.751038,260.845947,0.000000;883.370117,329.023041,0.000000;930.524841,359.748108,0.000000;340.258759,176.250824,0.541254;401.793884,199.614273,0.000000;508.383759,227.357040,0.429034;620.715942,259.769928,0.000000;683.499146,284.942078,0.000000;774.701172,349.771332,0.000000;852.392212,421.061554,0.000000;916.928223,402.972473,0.000000;328.646362,231.821930,0.487261;389.060211,250.392609,0.187104;476.558563,315.118195,0.000000;575.115479,345.405609,0.000000;647.873535,400.737946,0.000000;734.672852,448.542206,0.000000;824.144531,462.453430,0.000000;892.156189,509.200470,0.000000|625.098450,109.412003,0.124996;701.929810,121.881859,0.012275;616.238281,143.940277,0.009656;702.490601,162.647888,0.211309
369.869995,93.475716,0.914212;432.401398,105.986061,0.887223;532.336304,136.459213,0.647303;616.750671,172.920715,0.194252;728.410583,207.752228,0.097979;788.750000,260.846375,0.289812;883.394775,329.033844,0.631468;930.548462,359.743774,0.573189;340.261780,176.213577,0.909342;401.794067,199.614197,0.070410;508.383759,227.357040,0.000000;620.716248,259.769958,0.051807;683.496460,284.938110,0.370707;774.710083,349.783112,0.442646;852.392578,421.061249,0.042756;916.983582,402.978516,0.594351;328.646118,231.822006,0.101171;389.060699,250.393005,0.049312;476.536163,315.117126,0.474873;575.118774,345.401398,0.230981;647.879089,400.736267,0.378404;734.672668,448.549164,0.791847;824.146606,462.456940,0.340250;892.203735,509.247955,0.743052|625.100098,109.393242,0.184885;701.926575,121.887482,0.141909;616.237549,143.916611,0.334266;702.490234,162.641495,0.303817
369.775360,93.479431,0.990901;432.278870,105.991676,1.429783;532.255554,136.449310,0.667075;616.750793,172.921112,0.004433;728.410706,207.752182,0.007389;788.750244,260.846375,0.063798;883.395020,329.033813,0.148725;930.548462,359.743774,0.000000;340.181183,176.224548,0.812360;401.697479,199.611237,0.587831;508.383759,227.357040,0.000136;620.716064,259.769836,0.010821;683.496643,284.938110,0.028234;774.709900,349.782562,0.107359;852.392151,421.061432,0.028911;916.983765,402.977997,0.032091;328.585480,231.856491,0.867195;389.002167,250.381760,0.777057;476.481598,315.185944,0.875609;575.118774,345.401398,0.003432;647.879089,400.736267,0.000000;734.672668,448.549164,0.000000;824.146179,462.456238,0.105424;892.229065,509.291626,0.418505|625.100098,109.393242,0.000000;701.944336,121.883904,0.170467;616.237549,143.916611,0.000000;702.490234,162.641495,0.000000
369.670044,93.502655,1.338624;432.102478,106.097900,1.566236;532.150757,136.462357,0.861660;616.720764,172.919479,0.499327;728.412537,207.752777,0.074294;788.750366,260.846405,0.044726;883.421265,329.044586,0.515827;930.572205,359.738892,0.542568;340.048584,176.258377,1.258266;401.605194,199.608215,0.529256;508.254608,227.328568,0.978222;620.648804,259.769836,0.966575;683.496399,284.934387,0.252551;774.715698,349.790894,0.228914;852.392151,421.061432,0.000080;917.040894,402.978638,0.610775;328.523560,231.891861,0.797858;388.945374,250.372269,0.911637;476.395782,315.260010,0.867507;575.122131,345.396973,0.229419;647.882935,400.738007,0.263176;734.671509,448.556366,0.544730;824.147705,462.459198,0.153515;892.248657,509.282288,0.237577|625.097656,109.382912,0.206363;701.925171,121.898918,0.246768;616.232788,143.896088,0.268831;702.489807,162.645874,0.253620
369.674194,93.471664,0.621219;432.177155,105.989311,0.870342;532.167236,136.444855,0.701661;616.720825,172.919540,0.018967;728.407898,207.731613,0.729359;788.750305,260.846893,0.315948;883.421265,329.044586,0.000000;930.572205,359.738892,0.000000;340.059570,176.245529,0.428289;401.633484,199.592178,0.521939;508.254608,227.328568,0.000000;620.644653,259.769745,0.435870;683.496399,284.934479,0.011834;774.715698,349.790894,0.000000;852.462463,421.072571,0.853446;917.049561,402.967651,0.215790;328.516876,231.856430,0.688313;388.939087,250.361877,0.242923;476.407440,315.199738,0.623090;575.125427,345.392456,0.171789;647.884399,400.735870,0.170892;734.675110,448.554474,0.318511;824.160645,462.475189,0.230512;892.278687,509.289001,0.483095|625.093262,109.360573,0.166342;701.928162,121.889931,0.087166;616.232849,143.896149,0.016680;702.489441,162.644638,0.107122
369.677521,93.442368,0.731121;432.251801,105.882027,1.034830;532.184143,136.426956,0.826197;616.749451,172.915466,0.510693;728.407410,207.709610,0.749187;788.749939,260.846710,0.341623;883.461365,329.067169,1.264177;930.722778,359.765381,1.546416;340.059662,176.219955,0.685546;401.688568,199.569824,0.704316;508.352203,227.296692,1.135168;620.710815,259.755188,1.190428;683.494141,284.926910,0.514249;774.727417,349.810425,0.612188;852.544373,421.083130,0.776140;917.180603,402.974762,1.404976;328.498077,231.759735,1.092380;388.946442,250.321060,1.315319;476.373291,315.136810,0.976123;575.124023,345.360046,1.584082;647.889526,400.741364,0.412938;734.670593,448.571747,0.881460;824.175964,462.496582,0.589541;892.333618,509.272064,0.643262|625.100830,109.186874,0.526296;701.940063,121.867111,0.338656;616.222473,143.853943,0.498474;702.486572,162.652283,0.324086
369.671417,93.418335,0.607587;432.215027,105.872063,0.525175;532.174683,136.347839,0.920760;616.743164,172.837631,0.557214;728.413879,207.651947,0.662430;788.751831,260.846069,0.772111;883.451721,329.040039,0.751670;930.721680,359.765472,0.052756;340.059113,176.176117,0.723424;401.668732,199.552292,0.642529;508.352051,227.297791,0.430832;620.712280,259.697510,0.608388;683.488281,284.880005,0.837246;774.727295,349.809875,0.502203;852.508728,421.078339,0.437228;917.154297,402.982910,0.688677;328.514404,231.779831,0.658449;388.952545,250.339005,0.724489;476.386292,315.109802,0.482407;575.124695,345.359009,0.333474;647.892883,400.696991,0.709675;734.760742,448.579681,0.906446;824.170837,462.488647,0.467284;892.328125,509.282227,0.252071|625.098877,109.168739,0.464801;701.928284,121.767807,0.662005;616.229187,143.796753,0.582741;702.485352,162.539978,0.565015
369.671417,93.418335,0.000000;432.215027,105.872063,0.000000;532.174683,136.347839,0.000000;616.744812,172.791916,0.256127;728.413879,207.651947,0.000000;788.751892,260.845703,0.116382;883.451660,329.040009,0.017533;930.721802,359.765442,0.015062;340.059113,176.176117,0.000000;401.668732,199.552292,0.000000;508.304413,227.312317,0.723456;620.716125,259.671570,0.605144;683.488281,284.880005,0.000000;774.727295,349.809875,0.000000;852.508728,421.078339,0.000000;917.154358,402.982849,0.020433;328.514526,231.780014,0.032371;388.959381,250.348724,0.221173;476.396210,315.174103,0.686971;575.121643,345.363220,0.309881;647.893066,400.696686,0.044818;734.760742,448.579681,0.000000;824.170837,462.488647,0.000000;892.328125,509.282227,0.000000|625.096497,109.157776,0.291939;701.924683,121.777664,0.159246;616.231812,143.755356,0.253797;702.485352,162.539978,0.000000
369.665710,93.396355,0.382353;432.178772,105.862076,0.367687;532.178040,136.344757,0.112000;616.745667,172.789841,0.022103;728.408020,207.619949,0.444336;788.752991,260.842346,0.390851;883.443298,329.014679,0.604511;930.720703,359.765015,0.034318;340.060974,176.129364,0.547334;401.652191,199.533813,0.446151;508.352722,227.297699,0.724229;620.712036,259.644592,0.624796;683.483459,284.836334,0.340534;774.725342,349.800232,0.290333;852.474060,421.072266,0.361199;917.124268,402.988220,0.305371;328.530396,231.799210,0.413679;388.959961,250.360687,0.589289;476.395691,315.089294,0.599645;575.124756,345.358551,0.286544;647.894897,400.653320,0.412942;734.781616,448.567657,0.526901;824.164246,462.479919,0.236476;892.322571,509.293274,0.174965|625.096558,109.157784,0.008799;701.924805,121.777473,0.011097;616.231812,143.755356,0.000000;702.485352,162.539978,0.000000
369.659760,93.372879,0.454152;432.141479,105.851631,0.387267;532.173584,136.302582,0.470949;616.745483,172.733673,0.230380;728.416870,207.604294,0.216119;788.752747,260.839844,0.272443;883.424866,329.012573,0.526632;930.648071,359.754211,0.891620;340.055603,176.074051,0.640379;401.633118,199.516312,0.481882;508.352234,227.298218,0.133899;620.712891,259.591614,0.260104;683.477661,284.793823,0.309236;774.723816,349.795166,0.251678;852.440247,421.066895,0.341728;917.083618,402.985352,0.497361;328.519043,231.777634,0.356574;388.945312,250.360565,0.300606;476.408569,315.063477,0.308623;575.124695,345.358490,0.193912;647.896484,400.619965,0.326889;734.725098,448.564545,0.452903;824.156433,462.470886,0.239655;892.289673,509.294128,0.294450|625.088257,109.121437,0.252055;701.919189,121.680351,0.217625;616.235352,143.709839,0.238510;702.481323,162.452560,0.349613
369.654205,93.351257,0.458814;432.104218,105.840904,0.532528;532.171448,136.259689,0.768903;616.746094,172.691666,0.525839;728.415100,207.534821,0.999351;788.753174,260.834656,0.673707;883.400085,328.967804,1.288671;930.578735,359.739655,0.937224;340.052185,176.018173,0.879037;401.614044,199.498596,0.640515;508.352203,227.298096,0.349701;620.711487,259.540405,0.574691;683.473694,284.754730,0.537782;774.719788,349.782959,0.645653;852.403992,421.060394,0.729539;917.037476,402.980225,0.677936;328.507416,231.755905,0.612837;388.931671,250.361969,0.430051;476.421753,315.040863,0.307390;575.124207,345.358948,0.325996;647.897217,400.570129,0.649694;734.672180,448.560181,0.743933;824.146973,462.459686,0.611776;892.250000,509.296661,0.524466|625.079102,109.087242,0.498662;701.922363,121.677216,0.208401;616.228455,143.673996,0.482323;702.488953,162.438858,0.517217
