379.977631,105.516632,0.916470;439.477112,122.720642,1.075380;545.854248,158.199585,0.685930;604.352600,164.282272,0.591607;758.167786,224.506317,0.657115;799.269653,310.829681,0.737845;880.436951,339.764557,0.728586;330.768616,205.448563,0.657071;410.421143,196.284149,0.668589;513.070312,252.173386,0.879037;574.738892,275.685852,0.682294;699.505859,323.603851,0.735074;759.167908,365.223358,0.784490;850.217041,389.787964,0.836894;309.415558,239.186920,0.512487;409.998688,286.140350,0.597086;495.876434,358.213867,0.815732;579.034973,362.049530,1.180640;707.362793,440.023529,0.656695;745.703064,442.846313,0.675702;465.807617,394.516357,0.832913|649.853088,123.316383,0.544178;697.470886,188.579376,0.549797;619.005371,174.926453,0.550457
380.020752,105.341705,0.895293;439.550385,122.626541,0.751770;545.913025,158.066833,1.095504;604.373718,164.140167,0.759700;758.178711,224.373886,0.714805;799.269836,310.716553,0.548575;880.433838,339.740875,0.539168;330.763550,205.314270,0.721345;410.413757,196.216751,0.662502;513.084900,252.063873,1.104115;574.779602,275.532898,0.609826;699.528259,323.478851,0.474217;759.172241,365.127258,0.422306;850.193787,389.748169,0.550802;309.406860,239.024139,0.745026;410.034515,286.008362,0.622825;495.875122,358.083679,0.992323;579.038330,361.887024,0.981954;707.367676,439.904083,0.469195;745.706421,442.755005,0.474153;465.772980,394.471771,0.957348|649.856201,123.083427,0.858644;697.480835,188.368896,0.389930;619.026123,174.771027,0.593165
379.960510,105.297318,1.611532;439.501007,122.540077,1.079469;545.813477,157.822800,1.542187;604.299500,163.913361,1.206820;758.185303,224.350204,0.523124;799.225891,310.633606,0.769083;880.421875,339.647491,1.167948;330.760986,205.260620,0.770273;410.419891,196.106628,0.774406;513.041260,251.969513,1.222503;574.771912,275.453827,0.509391;699.524963,323.452667,0.403138;759.165771,365.120850,0.496099;850.174683,389.689117,0.761706;309.419434,238.997391,0.362757;410.033997,285.930206,0.226491;495.875275,358.003143,0.401392;579.036865,361.812347,0.581391;707.369812,439.842499,0.567666;745.681213,442.696960,0.964140;465.784790,394.396484,0.401432|649.734558,122.908241,1.039884;697.471069,188.195526,0.537778;618.950989,174.589432,0.827927
379.988220,105.211632,0.865416;439.519165,122.488182,0.679971;545.781799,157.792206,1.119549;604.336670,163.868484,0.824871;758.140259,224.138168,1.365709;799.178345,310.553467,0.455666;880.328430,339.631348,0.574402;330.773682,205.213913,0.648597;410.415039,196.057678,0.635405;513.048706,251.909790,0.680796;574.774353,275.372681,0.604407;699.525269,323.353546,0.320398;759.159729,365.001251,0.519528;850.107483,389.644897,0.519808;309.428528,238.934006,0.571395;410.033173,285.813568,0.518739;495.887512,357.858978,0.839000;579.036743,361.683228,1.044298;707.354004,439.749969,0.627087;745.678345,442.659943,0.621356;465.780304,394.259003,0.681921|649.689819,122.834946,0.784814;697.434692,188.037781,0.772231;618.987488,174.542023,0.647351
379.965790,105.071114,1.049925;439.500519,122.318794,0.798199;545.812439,157.591202,1.286444;604.332947,163.634811,0.769828;758.192932,224.096497,0.883947;799.178345,310.553467,0.000000;880.403198,339.539459,1.290389;330.783691,204.980057,1.122329;410.412598,195.805176,0.598380;513.042236,251.721146,0.748102;574.771362,275.159149,0.544666;699.522217,323.203217,0.416002;759.148132,364.888947,0.560894;850.123047,389.609344,0.701905;309.435760,238.722900,0.741458;410.034210,285.623016,0.408997;495.883698,357.677612,0.664280;579.037659,361.510803,1.056461;707.351257,439.644592,0.518731;745.647217,442.570465,0.746328;465.798950,394.079163,1.340118|649.725708,122.617180,0.629449;697.448914,187.804413,0.449903;618.987488,174.316360,0.339204
379.988129,104.895401,0.771518;439.514252,122.131126,0.992371;545.768188,157.501450,0.626350;604.312683,163.532959,0.399422;758.150146,223.990646,0.729435;799.129028,310.474213,0.493420;880.310364,339.521301,0.764349;330.771942,204.878387,0.847286;410.405396,195.706360,0.519227;513.026733,251.637939,0.531943;574.767456,275.098572,0.621316;699.526001,323.097595,0.331603;759.140320,364.857697,0.415621;850.049927,389.567627,0.609998;309.429779,238.641769,0.383947;410.033447,285.516754,0.204845;495.883423,357.564270,0.255551;579.035950,361.401611,0.412341;707.353821,439.560516,0.387980;745.643738,442.490509,0.565359;465.793762,393.977356,0.688313|649.657410,122.532890,0.451285;697.426514,187.728745,0.250376;618.970642,174.215958,0.312308
379.960419,104.822739,0.741602;439.490753,122.109497,0.331183;545.725830,157.411118,0.708285;604.292297,163.430710,0.378260;758.100830,223.879684,0.667444;799.078064,310.398132,0.700920;880.223633,339.514008,0.828648;330.758759,204.784760,0.703219;410.411682,195.682999,0.374251;513.010498,251.556152,0.593241;574.762085,275.033966,0.357278;699.528625,322.983612,0.349181;759.134033,364.829590,0.368496;849.975403,389.524292,0.610747;309.423645,238.561981,0.301887;410.033447,285.516754,0.001486;495.883514,357.564209,0.002912;579.035461,361.400146,0.077010;707.355225,439.476318,0.344891;745.630554,442.417999,0.492427;465.818695,393.897339,0.783597|649.593506,122.447144,0.434689;697.405945,187.580704,0.313045;618.953003,174.106812,0.428998
379.962036,104.802422,0.217320;439.496338,122.077530,0.403463;545.769043,157.381180,0.596233;604.215332,163.370560,0.679494;758.109009,223.869476,0.416126;799.074158,310.301086,0.656799;880.206604,339.463074,0.656134;330.764832,204.757751,0.272896;410.413879,195.631927,0.296236;513.027039,251.511673,0.569789;574.763489,274.960876,0.295203;699.526184,322.942810,0.369325;759.122681,364.807037,0.728350;849.966797,389.495941,0.406667;309.424072,238.533356,0.165309;410.033112,285.447388,0.176915;495.895630,357.434692,0.882529;579.034485,361.290375,0.674516;707.350586,439.451569,0.454569;745.597290,442.429565,1.234137;465.805237,393.830109,0.965001|649.547974,122.328201,0.730104;697.356873,187.306259,0.590790;618.866272,174.019562,0.619758
379.962372,104.697731,0.659045;439.468903,121.928444,0.650375;545.784973,157.323181,1.380399;604.131592,163.305618,0.887031;758.101501,223.741043,0.691056;799.074158,310.301086,0.000000;880.189331,339.411865,0.551767;330.769043,204.653061,0.717000;410.414673,195.500732,0.506119;513.004272,251.375198,0.706351;574.764954,274.826904,0.620647;699.528992,322.739166,0.553217;759.110413,364.625153,0.845320;849.943542,389.456207,0.471433;309.421875,238.418701,0.331956;410.032928,285.337280,0.403543;495.907379,357.302917,0.969831;579.037231,361.191498,1.101860;707.344604,439.331390,0.658345;745.594116,442.367096,0.440171;465.798462,393.710358,1.224529|649.512024,122.156364,0.814562;697.319702,187.060226,0.814699;618.782532,173.929245,0.731289
379.960663,104.558510,0.545523;439.494751,121.794167,0.823565;545.816345,157.112823,1.640114;604.137146,163.059174,0.963355;758.107666,223.612549,0.601331;799.068542,310.202606,0.521526;880.189331,339.411865,0.000000;330.770386,204.501389,0.635224;410.414673,195.357620,0.515463;513.043457,251.234543,0.971129;574.764709,274.657898,0.493432;699.526489,322.698761,0.363802;759.109985,364.592957,0.620567;849.918030,389.425781,0.418877;309.424347,238.272980,0.454841;410.034790,285.142059,0.484385;495.906158,357.069092,0.842593;579.030029,360.926025,1.408068;707.349182,439.226501,0.771334;745.593323,442.216522,0.658377;465.791138,393.541199,1.005322|649.502502,121.919258,0.599841;697.307739,186.729080,0.534662;618.780457,173.691742,0.558167
379.983826,104.400421,0.693035;439.514984,121.599426,0.771510;545.720886,156.891464,1.321495;604.134766,162.889252,0.849533;758.102905,223.494507,0.346750;799.065125,310.096130,0.609906;880.182434,339.360596,0.477885;330.774872,204.361877,0.443039;410.414642,195.209412,0.459110;513.028687,251.020294,1.080742;574.765869,274.500854,0.526028;699.525574,322.563446,0.343674;759.095825,364.490387,0.513192;849.890930,389.373962,0.444336;309.425629,238.120132,0.522932;410.034363,285.005981,0.487785;495.910767,356.939697,0.345576;579.031799,360.803986,0.954360;707.349670,439.142242,0.418124;745.592285,442.147461,0.447652;465.797119,393.392517,0.550157|649.506348,121.792419,0.523400;697.306335,186.616776,0.192879;618.782776,173.542862,0.447696
379.966980,104.323181,0.626746;439.480255,121.488976,0.903154;545.801941,156.792770,1.693896;604.122681,162.732025,0.798503;758.098145,223.377594,0.371316;799.059570,309.984375,0.703511;880.174377,339.310333,0.495847;330.782471,204.216446,0.683635;410.414337,195.060776,0.679458;513.048340,250.946213,1.175353;574.769470,274.301025,0.471389;699.523315,322.431213,0.305455;759.085205,364.389465,0.499664;849.865295,389.323822,0.396903;309.431671,237.958511,0.535615;410.032990,284.868378,0.543189;495.913605,356.817719,0.486516;579.033691,360.686707,0.595805;707.350098,439.057312,0.462967;745.591003,442.075745,0.496448;465.802338,393.239746,0.785872|649.507263,121.672562,0.350150;697.306885,186.505890,0.150034;618.773254,173.389069,0.466187
379.969177,104.088356,0.817198;439.501373,121.317688,0.855921;545.802185,156.564301,0.833942;604.126282,162.569809,0.617455;758.118530,223.220490,0.959611;799.050659,309.898254,1.084170;880.068665,339.241486,1.337230;330.770660,203.994003,1.203712;410.416595,194.847107,0.651036;513.049133,250.708511,0.768511;574.788208,274.100586,0.706555;699.535767,322.210419,0.664724;759.068420,364.229858,0.725474;849.811951,389.210510,0.778106;309.437958,237.760651,0.862901;410.094513,284.721802,0.625016;495.979126,356.615997,0.725086;579.098511,360.503601,1.132341;707.353699,438.939301,0.569316;745.588562,441.979706,0.880987;465.851959,393.068970,0.992182|649.500061,121.453415,0.693960;697.305664,186.280869,0.276524;618.778870,173.207993,0.423523
379.912842,103.976875,1.767986;439.434174,121.129059,1.406646;545.805481,156.481613,1.009423;604.131165,162.377319,0.724829;758.136536,223.051437,0.990360;799.053772,309.704529,0.954168;880.068848,339.127075,0.826769;330.788788,203.938629,0.897812;410.441772,194.799896,0.629121;513.107788,250.524765,1.385437;574.873657,273.988281,1.283557;699.536926,322.079437,0.529796;759.069092,364.125519,0.504922;849.801575,389.153107,0.657115;309.448975,237.696228,0.574459;410.091766,284.613861,0.288763;496.049652,356.415710,0.654087;579.161438,360.305939,0.946058;707.343872,438.830048,0.564538;745.589050,441.886078,0.533004;465.905945,392.803528,1.102116|649.495300,121.194511,0.697784;697.321594,185.985809,0.682558;618.789490,172.969879,0.703287
379.993195,103.650131,1.541046;439.522980,120.873154,0.960340;545.808716,156.257156,0.681661;604.132080,162.139832,0.779043;758.145935,222.868332,0.790774;799.047546,309.668152,0.572076;879.954834,339.169281,1.201265;330.821198,203.665100,1.208317;410.472656,194.570129,0.617715;513.145386,250.317184,1.119822;574.876160,273.753601,0.727260;699.533630,321.895416,0.396686;759.065552,363.998047,0.643098;849.767639,389.080627,0.896522;309.502930,237.432556,0.786052;410.151459,284.354767,0.502795;496.045685,356.190674,0.603165;579.161316,360.065613,1.276404;707.339966,438.641388,0.508763;745.589417,441.746368,0.471734;465.920776,392.626434,0.929975|649.498047,120.947105,0.591776;697.337646,185.732056,0.474757;618.788513,172.727676,0.622998
379.999939,103.483696,0.857763;439.528107,120.667198,1.285491;545.848083,155.913895,1.378388;604.134399,161.878769,0.566261;758.149109,222.720779,0.686371;799.047791,309.563049,0.325932;879.955627,339.045990,0.838291;330.931000,203.414185,1.132141;410.490448,194.227341,0.707092;513.151855,250.055115,0.874307;574.922791,273.525513,0.945814;699.544189,321.776978,0.501129;759.058533,363.920380,0.464032;849.757507,389.025970,0.539200;309.590027,237.211212,0.841367;410.205963,284.129059,0.781875;496.105621,356.023560,0.964553;579.274353,359.918060,0.998362;707.345642,438.539429,0.390611;745.585083,441.656067,0.461445;465.962036,392.421692,0.673459|649.499390,120.702744,0.739227;697.339050,185.512543,0.277638;618.789551,172.504776,0.325372
380.009888,103.324303,0.781494;439.570831,120.531364,0.631432;545.886658,155.802094,0.901592;604.128174,161.697815,1.111512;758.155884,222.580612,0.480360;799.047424,309.451843,0.264950;879.957397,338.917145,0.596622;330.991028,203.294861,1.368264;410.570038,194.166428,0.603198;513.251953,249.872192,1.075812;575.003540,273.445862,1.268767;699.541809,321.635956,0.342953;759.051514,363.844788,0.351904;849.746948,388.968628,0.513172;309.646057,237.067871,0.857663;410.259094,283.898743,0.514177;496.177032,355.796844,0.971097;579.276367,359.683655,1.263444;707.351746,438.430817,0.364567;745.581421,441.568390,0.421849;466.045746,392.237671,0.946976|649.497559,120.481689,0.497461;697.366211,185.270142,0.400455;618.796326,172.294144,0.634932
380.000122,103.199951,0.648024;439.526825,120.398491,0.731626;545.845947,155.659225,1.077783;604.099487,161.630661,1.052760;758.168335,222.550964,1.084719;798.866333,309.392517,0.979131;879.936218,338.887054,1.112172;330.898834,203.206177,1.120038;410.499542,194.030533,0.896498;513.207764,249.763580,0.675970;574.969727,273.259369,0.831455;699.542908,321.439301,0.964809;758.925476,363.620728,1.967609;849.712891,388.958191,0.606986;309.576996,236.942764,0.685133;410.206512,283.769409,0.508594;496.161438,355.707886,1.141324;579.277954,359.642456,1.382601;707.335754,438.310455,0.675618;745.581604,441.498535,0.990300;465.996460,392.171387,1.130455|649.418640,120.361122,0.758158;697.314026,185.198059,0.462783;618.785889,172.180069,0.643727
379.993896,103.159485,1.167331;439.529633,120.374123,1.472727;545.801392,155.577744,1.077606;604.128662,161.482697,1.066265;758.151367,222.479141,0.751017;798.956238,309.314575,0.720981;879.938538,338.853424,1.270301;330.819336,203.186539,0.865705;410.469849,194.080841,0.916519;513.161743,249.752411,1.097426;574.949341,273.261780,0.521266;699.539001,321.400970,0.648725;758.979370,363.561646,1.026460;849.708496,388.864227,0.868796;309.518372,236.916046,0.555900;410.206512,283.769409,0.004033;496.171509,355.657501,0.830550;579.162537,359.552917,1.649682;707.320923,438.264343,0.531342;745.567993,441.479462,0.730404;466.042358,392.107239,0.710676|649.329773,120.221092,0.977164;697.289673,185.075012,0.614964;618.796753,172.052551,0.809280
379.991852,103.068733,1.040413;439.526245,120.269119,1.146378;545.811707,155.527008,0.831631;604.104248,161.421875,1.021302;758.149292,222.371246,0.586285;798.866455,309.169830,0.733236;879.920837,338.793396,1.100899;330.895203,202.984344,1.428745;410.482361,193.842758,0.788623;513.160950,249.660156,0.940588;574.949097,273.025757,0.781094;699.534546,321.351929,0.614944;758.923950,363.592285,1.033313;849.664856,388.761383,0.631067;309.554047,236.743912,0.914116;410.152557,283.647186,0.471902;496.172211,355.544586,1.086733;579.280701,359.413116,1.656979;707.333008,438.223297,0.406578;745.562012,441.426422,0.541450;466.045349,391.959381,0.933940|649.328369,119.992020,0.853910;697.282349,184.814468,0.447688;618.781921,171.928436,0.794883
380.003784,102.942139,0.793088;439.528687,120.146385,0.788779;545.820984,155.400589,0.518326;604.101990,161.290741,0.557486;758.149170,222.254486,0.448065;798.906433,309.139404,0.508162;879.920715,338.748352,1.119457;330.953064,202.890091,0.696163;410.519531,193.742920,0.493772;513.210083,249.523254,0.697833;574.987732,272.915039,0.753388;699.540100,321.256805,0.424040;758.940247,363.499817,0.448994;849.689941,388.738647,0.491906;309.609100,236.644562,0.376850;410.206238,283.533569,0.604591;496.173218,355.432648,0.243048;579.287354,359.308319,0.575972;707.326721,438.132568,0.387980;745.567871,441.344666,0.361624;466.050293,391.836792,0.942859|649.334900,119.945587,0.545015;697.307617,184.711258,0.324611;618.781555,171.790848,0.497685
380.013824,102.816589,0.729531;439.564972,120.032578,0.898769;545.830078,155.270859,0.841752;604.101807,161.152878,0.782447;758.152832,222.143784,0.637043;798.947021,309.110260,0.527477;879.920715,338.704346,0.972090;331.016724,202.759323,0.849269;410.558960,193.650757,0.395593;513.258301,249.386856,0.487925;575.027405,272.812683,0.547466;699.544922,321.157990,0.355064;758.957397,363.402191,0.505138;849.715515,388.717163,0.498434;309.664642,236.547729,0.431501;410.258606,283.422333,0.337723;496.171204,355.320343,0.331575;579.292175,359.207275,0.691393;707.319824,438.040558,0.475943;745.570984,441.264618,0.431705;466.056244,391.718750,0.597298|649.380493,119.740364,0.904452;697.363770,184.586639,0.407556;618.779480,171.657425,0.430680
380.078827,102.666443,1.102557;439.580292,119.792862,0.899173;545.952942,155.147079,0.952999;604.224609,160.987106,1.109697;758.241638,222.012726,0.936026;799.013306,309.083771,0.876998;879.925476,338.691132,0.321070;331.084747,202.596436,1.105088;410.610291,193.462799,0.489619;513.327515,249.225006,1.119061;575.155884,272.679260,1.358308;699.651794,320.993561,0.684781;759.049500,363.338196,1.035347;849.710571,388.706696,0.175678;309.737274,236.375092,0.528671;410.314301,283.232697,0.570053;496.280884,355.152985,0.840730;579.403137,359.067169,1.148973;707.377991,437.938171,0.876121;745.579590,441.203461,0.452366;466.131348,391.521271,1.182718|649.462891,119.607262,0.606706;697.434448,184.366333,0.843974;618.898865,171.499542,0.606626
380.206451,102.535706,1.112393;439.702728,119.672394,0.833514;546.026062,154.954071,1.125000;604.220459,160.846298,0.824535;758.236023,221.891403,0.714481;798.985046,308.958862,0.734577;879.928528,338.656921,0.991117;331.154541,202.455063,0.731137;410.663513,193.302948,0.524169;513.378113,249.093414,1.066901;575.158020,272.565582,0.496376;699.656982,320.885651,0.510553;759.000122,363.250122,1.071451;849.660461,388.692352,0.692362;309.798523,236.227203,0.709815;410.373779,283.101776,0.694581;496.283173,355.027252,0.765014;579.402771,358.938385,0.678545;707.427429,437.842285,0.713115;745.585327,441.140961,0.281210;466.112549,391.467712,0.754457|649.465698,119.477608,0.390190;697.434631,184.219345,0.636959;618.900696,171.372452,0.392750
380.168976,102.507072,0.603674;439.664764,119.608490,0.403419;545.976318,154.883743,0.704184;604.228149,160.765442,0.697168;758.325562,221.877548,0.730873;799.085571,309.047333,1.169638;879.937256,338.617767,0.877511;331.151245,202.431000,0.362949;410.632141,193.249924,0.223159;513.369690,249.002502,0.543112;575.159790,272.439514,0.406518;699.659485,320.765076,0.450444;759.045898,363.121735,1.051178;849.726440,388.598389,0.696763;309.814636,236.199783,0.284065;410.368317,283.037262,0.486343;496.396667,354.910919,0.891640;579.403137,358.801910,0.999972;707.429626,437.814880,0.932069;745.585327,441.140961,0.000000;466.268341,391.439148,0.915698|649.467773,119.397324,0.540669;697.490662,184.145294,0.653246;618.907593,171.307114,0.487144
380.216248,102.409904,0.464277;439.690979,119.575630,0.463027;546.019409,154.806107,0.662986;604.284973,160.671494,0.690315;758.316956,221.756378,0.594183;799.080750,308.921234,0.487004;879.941406,338.605042,0.259516;331.173279,202.365524,0.742166;410.664154,193.173431,0.401528;513.422485,248.939392,0.482563;575.218811,272.387024,0.757513;699.711487,320.701385,0.461465;759.092773,363.105957,0.661160;849.728455,388.564728,0.271903;309.833221,236.156265,0.488005;410.418152,282.975677,0.400960;496.402863,354.855560,0.472715;579.454285,358.746582,0.602453;707.481384,437.732697,0.779848;745.593689,441.075012,0.311078;466.281647,391.346222,0.528815|649.399902,119.312813,0.447600;697.465942,183.972748,0.491966;618.976929,171.200882,0.591684
380.263611,102.309952,0.611363;439.748047,119.502678,0.648969;546.065125,154.733261,0.598199;604.332703,160.577866,0.619778;758.318726,221.642029,0.398673;799.075256,308.806335,0.569480;879.946655,338.592804,0.279035;331.205292,202.243286,0.832777;410.699860,193.100052,0.479111;513.472778,248.879929,0.377227;575.273804,272.330811,0.339785;699.764954,320.640015,0.318671;759.136780,363.084473,0.479823;849.730652,388.530212,0.343910;309.884186,236.054428,0.842529;410.469238,282.914398,0.274474;496.411163,354.799225,0.386494;579.503296,358.694397,0.379714;707.537537,437.649628,0.767561;745.599731,441.007935,0.472783;466.298004,391.243042,0.655053|649.544067,119.221649,0.558187;697.527832,183.798950,0.550025;619.034851,171.080032,0.630931
380.451141,102.084366,1.112829;439.964264,119.320412,0.938798;546.281799,154.572754,1.252339;604.389893,160.410049,0.631772;758.485168,221.659027,1.046064;799.184814,308.874420,0.985138;879.996216,338.532776,0.855769;331.338074,202.072220,1.459631;410.925110,192.920166,1.056589;513.595093,248.703278,1.043253;575.386841,272.175049,1.013080;699.831604,320.604279,0.845024;759.175781,363.090424,0.761826;849.737793,388.537231,0.634652;310.009308,235.827805,1.354387;410.554321,282.720825,0.895160;496.525452,354.619507,0.997573;579.597961,358.577393,1.554598;707.567322,437.602692,0.871159;745.638306,440.973297,0.761710;466.375671,391.054596,1.462623|649.556641,118.969894,0.724605;697.614868,183.704407,0.506908;619.104797,170.864319,0.669402
380.463806,102.025444,0.826890;439.937866,119.152451,0.947080;546.231018,154.403030,0.575776;604.396240,160.327866,0.615601;758.439392,221.438934,0.547253;799.178528,308.644775,0.701125;880.039429,338.488617,0.834090;331.375610,201.953964,0.849229;410.909515,192.772446,0.893390;513.627319,248.608398,0.871400;575.406860,271.986450,0.932634;699.891907,320.406525,0.607599;759.202209,362.864471,0.818595;849.752686,388.390381,0.552292;310.059448,235.698914,1.000985;410.580994,282.533936,0.663611;496.625977,354.488129,0.679650;579.663940,358.413757,0.804086;707.573547,437.418304,0.627127;745.683838,440.836945,0.645601;466.463867,390.946289,0.836237|649.556885,118.929634,0.538931;697.616455,183.518295,0.392245;619.113037,170.807175,0.532431
380.405121,101.997742,0.784502;439.900391,119.127350,0.476195;546.231018,154.403030,0.002663;604.451843,160.295059,0.481794;758.479553,221.434311,0.429438;799.190857,308.633911,0.354014;880.044800,338.469513,0.421657;331.364532,201.950607,0.278026;410.874756,192.750702,0.578564;513.583496,248.507843,1.216643;575.384644,271.941406,0.662185;699.869141,320.373657,0.512920;759.211731,362.844543,0.536056;849.756042,388.387085,0.084995;310.059448,235.698914,0.000000;410.580994,282.533936,0.000000;496.624695,354.463776,0.463960;579.605408,358.358307,0.820025;707.573608,437.418121,0.068479;745.683838,440.836945,0.000000;466.431396,390.924713,0.725258|649.577148,118.743950,0.868124;697.642883,183.503433,0.285699;619.171753,170.790436,0.371336
380.414093,101.940208,0.694092;439.900391,119.127350,0.000000;546.231018,154.403015,0.002759;604.332764,160.089249,1.313561;758.509277,221.401840,0.712647;799.234497,308.577240,0.459739;880.087036,338.424622,0.701449;331.366272,201.939240,0.201693;410.874756,192.750702,0.000000;513.620361,248.507690,1.056777;575.440796,271.867554,1.161132;699.890076,320.344940,0.612148;759.211731,362.844513,0.017830;849.754211,388.361633,0.415193;310.059448,235.698914,0.000000;410.580994,282.533936,0.000000;496.624756,354.383636,0.881015;579.671936,358.333618,1.217721;707.585388,437.379608,0.530297;745.689636,440.791992,0.449783;466.537018,390.768341,1.455322|649.553345,118.603249,0.740284;697.579468,183.414017,0.550181;619.041870,170.566986,0.941737
380.474762,101.764122,0.989952;439.936462,118.871094,0.823521;546.234009,154.141678,1.114619;604.447205,159.950394,1.174588;758.574036,221.163681,1.222715;799.275635,308.523407,0.442250;880.126465,338.378937,0.703095;331.447937,201.693207,1.463860;410.924561,192.555801,0.747581;513.737732,248.286026,1.448537;575.503052,271.676147,0.876446;700.019592,320.158752,1.032692;759.268372,362.649445,1.392321;849.773560,388.246735,0.642746;310.183258,235.393585,1.359926;410.708069,282.298798,0.942818;496.643097,354.186737,0.978206;579.753296,358.207031,1.393971;707.625488,437.265289,0.994017;745.776306,440.673309,0.827827;466.546265,390.581604,0.991950|649.578796,118.458336,0.643386;697.719238,183.260376,0.533937;619.168762,170.415833,0.966635
380.649048,101.456306,1.011914;440.110657,118.590279,1.226812;546.472046,153.852432,0.820686;604.587280,159.676437,1.244814;758.663330,221.138443,1.248895;799.276855,308.298462,0.347747;880.076660,338.336639,0.850290;331.570374,201.433517,1.486872;411.141541,192.246414,0.907740;513.818237,247.987640,1.753592;575.608704,271.424103,1.316801;700.088684,320.039215,0.816309;759.267456,362.608856,0.581015;849.762268,388.241608,0.363382;310.251282,235.181976,1.143398;410.758270,282.027954,0.722070;496.756287,353.933655,1.243592;579.814514,357.905701,1.675698;707.669189,437.145264,0.850014;745.770630,440.606934,0.773617;466.629547,390.387939,1.108160|649.654358,118.293724,0.521398;697.796753,183.017288,0.766897;619.315674,170.175247,0.688521
380.654358,101.336311,0.590674;440.130310,118.469627,0.656907;546.467224,153.740585,0.787842;604.602844,159.534866,0.457628;758.641174,220.964310,1.672966;799.276855,308.298462,0.000000;880.076660,338.336639,0.000000;331.610413,201.238358,0.908981;411.142365,192.149826,0.468089;513.881104,247.836639,0.898753;575.630859,271.318085,0.929042;700.064758,319.920868,0.716984;759.266785,362.521759,0.371444;849.743225,388.229492,0.265563;310.297577,234.963043,0.824310;410.858093,281.898193,0.736944;496.710663,353.837006,0.915990;579.799377,357.836792,1.359193;707.651245,437.084015,0.543781;745.772461,440.564850,0.554675;466.608063,390.269836,0.861588|649.634583,118.030426,1.010853;697.738159,182.711990,0.661496;619.335754,170.000443,0.656486
380.636963,101.181335,0.575548;440.043823,118.347900,0.969283;546.457092,153.601105,0.624367;604.474976,159.372894,0.759964;758.643616,220.822372,1.349685;799.179749,308.145874,1.104002;880.023804,338.294312,0.830045;331.587494,201.204224,0.882677;411.136078,192.003372,0.877912;513.830688,247.745758,0.920555;575.597839,271.168274,1.333706;700.096069,319.720764,0.743424;759.259705,362.416412,0.407736;849.688416,388.173645,0.781130;310.293274,234.935516,0.626221;410.808533,281.761627,0.704208;496.772034,353.738739,0.506648;579.823975,357.637512,1.457833;707.681213,436.959839,0.706727;745.768066,440.454590,0.484621;466.643677,390.175842,0.903363|649.585388,117.903503,0.695994;697.734070,182.629471,0.345120;619.198669,169.784622,0.862361
380.586914,101.103485,0.847034;440.057220,118.247726,0.861744;546.457214,153.482285,0.524422;604.495605,159.209778,0.594583;758.634460,220.651031,0.847463;799.181641,308.018677,0.539844;880.019409,338.195160,0.653739;331.588013,201.080032,0.589060;411.130920,191.873444,0.665321;513.878296,247.570114,0.685722;575.657593,271.034973,0.833914;700.127380,319.580322,0.536448;759.255737,362.299500,0.351864;849.664978,388.090302,0.520817;310.298401,234.803329,0.578732;410.843506,281.635406,0.489099;496.828796,353.524750,0.641304;579.842651,357.462708,1.148316;707.703369,436.778351,0.787281;745.768677,440.338898,0.458786;466.689240,389.944641,1.126658|649.590576,117.667938,0.815564;697.729309,182.358017,0.380855;619.220703,169.614304,0.498342
380.653198,100.881119,0.910800;440.075317,118.053787,1.210808;546.459595,153.362045,0.538375;604.512390,159.027161,1.055628;758.695618,220.570419,0.706351;799.180725,307.891174,0.469607;880.015381,338.088440,0.916687;331.593445,200.943314,0.523308;411.130188,191.757416,0.457192;513.926758,247.396362,0.802456;575.720276,270.898621,0.874179;700.155334,319.444031,0.436002;759.251892,362.174835,0.427292;849.641846,388.001648,0.643639;310.304749,234.672607,0.431040;410.881165,281.506073,0.509920;496.894623,353.325317,0.811218;579.920776,357.274231,1.736608;707.732117,436.679138,0.741406;745.767151,440.230804,0.580350;466.759918,389.741180,1.370519|649.590393,117.458458,0.408729;697.728088,182.095261,0.720416;619.233215,169.448013,0.400611
380.703247,100.762535,1.307254;440.104279,117.866287,1.193848;546.457458,153.144775,1.583698;604.481323,158.820099,1.084835;758.635254,220.415085,1.222206;799.194946,307.884705,0.991105;880.042175,338.068787,1.116454;331.607727,200.727737,1.085400;411.155121,191.500732,0.892698;513.910156,247.225250,1.015987;575.728821,270.731873,0.978870;700.196289,319.324799,0.608123;759.252197,362.139130,0.691197;849.645081,387.932953,0.835792;310.325256,234.478683,0.608604;410.881256,281.303070,0.531558;496.884613,353.148132,0.725526;579.928284,357.118958,2.060950;707.717773,436.581757,0.740164;745.753296,440.201782,0.724709;466.745575,389.583221,1.099885|649.574768,117.292763,0.698037;697.710999,181.873444,0.742719;619.202271,169.270233,0.616954
